timestamp,smartMeter,kettle,computer,coffee machine,microwave
2022-12-19 00:00:00,21.276,0.0,0.0,0.0,0.0
2022-12-19 00:00:01,21.456,0.0,0.0,0.0,0.0
2022-12-19 00:00:02,21.857,0.0,0.0,0.0,0.0
2022-12-19 00:00:03,21.85,0.0,0.0,0.0,0.0
2022-12-19 00:00:04,21.279,0.0,0.0,0.0,0.0
2022-12-19 00:00:05,21.239,0.0,0.0,0.0,0.0
2022-12-19 00:00:06,21.533,0.0,0.0,0.0,0.0
2022-12-19 00:00:07,21.321,0.0,0.0,0.0,0.0
2022-12-19 00:00:08,21.333,0.0,0.0,0.0,0.0
2022-12-19 00:00:09,21.486,0.0,0.0,0.0,0.0
2022-12-19 00:00:10,21.45,0.0,0.0,0.0,0.0
2022-12-19 00:00:11,20.981,0.0,0.0,0.0,0.0
2022-12-19 00:00:12,21.343,0.0,0.0,0.0,0.0
2022-12-19 00:00:13,21.183,0.0,0.0,0.0,0.0
2022-12-19 00:00:14,20.931,0.0,0.0,0.0,0.0
2022-12-19 00:00:15,21.357,0.0,0.0,0.0,0.0
2022-12-19 00:00:16,21.333,0.0,0.0,0.0,0.0
2022-12-19 00:00:17,21.217,0.0,0.0,0.0,0.0
2022-12-19 00:00:18,21.298,0.0,0.0,0.0,0.0
2022-12-19 00:00:19,20.95,0.0,0.0,0.0,0.0
2022-12-19 00:00:20,21.44,0.0,0.0,0.0,0.0
2022-12-19 00:00:21,20.95,0.0,0.0,0.0,0.0
2022-12-19 00:00:22,21.386,0.0,0.0,0.0,0.0
2022-12-19 00:00:23,21.223,0.0,0.0,0.0,0.0
2022-12-19 00:00:24,21.243,0.0,0.0,0.0,0.0
2022-12-19 00:00:25,21.3,0.0,0.0,0.0,0.0
2022-12-19 00:00:26,21.09,0.0,0.0,0.0,0.0
2022-12-19 00:00:27,21.52,0.0,0.0,0.0,0.0
2022-12-19 00:00:28,21.366,0.0,0.0,0.0,0.0
2022-12-19 00:00:29,21.05,0.0,0.0,0.0,0.0
2022-12-19 00:00:30,21.117,0.0,0.0,0.0,0.0
2022-12-19 00:00:31,21.391,0.0,0.0,0.0,0.0
2022-12-19 00:00:32,21.757,0.0,0.0,0.0,0.0
2022-12-19 00:00:33,21.567,0.0,0.0,0.0,0.0
2022-12-19 00:00:34,21.529,0.0,0.0,0.0,0.0
2022-12-19 00:00:35,21.4,0.0,0.0,0.0,0.0
2022-12-19 00:00:36,21.357,0.0,0.0,0.0,0.0
2022-12-19 00:00:37,21.426,0.0,0.0,0.0,0.0
2022-12-19 00:00:38,21.54,0.0,0.0,0.0,0.0
2022-12-19 00:00:39,20.883,0.0,0.0,0.0,0.0
2022-12-19 00:00:40,21.214,0.0,0.0,0.0,0.0
2022-12-19 00:00:41,20.762,0.0,0.0,0.0,0.0
2022-12-19 00:00:42,21.429,0.0,0.0,0.0,0.0
2022-12-19 00:00:43,21.279,0.0,0.0,0.0,0.0
2022-12-19 00:00:44,21.608,0.0,0.0,0.0,0.0
2022-12-19 00:00:45,21.51,0.0,0.0,0.0,0.0
2022-12-19 00:00:46,21.117,0.0,0.0,0.0,0.0
2022-12-19 00:00:47,20.936,0.0,0.0,0.0,0.0
2022-12-19 00:00:48,21.357,0.0,0.0,0.0,0.0
2022-12-19 00:00:49,21.114,0.0,0.0,0.0,0.0
2022-12-19 00:00:50,21.2,0.0,0.0,0.0,0.0
2022-12-19 00:00:51,21.164,0.0,0.0,0.0,0.0
2022-12-19 00:00:52,21.164,0.0,0.0,0.0,0.0
2022-12-19 00:00:53,21.202,0.0,0.0,0.0,0.0
2022-12-19 00:00:54,20.838,0.0,0.0,0.0,0.0
2022-12-19 00:00:55,21.193,0.0,0.0,0.0,0.0
2022-12-19 00:00:56,21.09,0.0,0.0,0.0,0.0
2022-12-19 00:00:57,21.252,0.0,0.0,0.0,0.0
2022-12-19 00:00:58,21.367,0.0,0.0,0.0,0.0
2022-12-19 00:00:59,20.438,0.0,0.0,0.0,0.0
2022-12-19 00:01:00,21.368,0.0,0.0,0.0,0.0
2022-12-19 00:01:01,21.333,0.0,0.0,0.0,0.0
2022-12-19 00:01:02,20.743,0.0,0.0,0.0,0.0
2022-12-19 00:01:03,21.276,0.0,0.0,0.0,0.0
2022-12-19 00:01:04,21.557,0.0,0.0,0.0,0.0
2022-12-19 00:01:05,21.502,0.0,0.0,0.0,0.0
2022-12-19 00:01:06,21.062,0.0,0.0,0.0,0.0
2022-12-19 00:01:07,21.25,0.0,0.0,0.0,0.0
2022-12-19 00:01:08,21.338,0.0,0.0,0.0,0.0
2022-12-19 00:01:09,21.337,0.0,0.0,0.0,0.0
2022-12-19 00:01:10,21.329,0.0,0.0,0.0,0.0
2022-12-19 00:01:11,20.614,0.0,0.0,0.0,0.0
2022-12-19 00:01:12,21.117,0.0,0.0,0.0,0.0
2022-12-19 00:01:13,21.4,0.0,0.0,0.0,0.0
2022-12-19 00:01:14,20.887,0.0,0.0,0.0,0.0
2022-12-19 00:01:15,20.867,0.0,0.0,0.0,0.0
2022-12-19 00:01:16,21.327,0.0,0.0,0.0,0.0
2022-12-19 00:01:17,21.557,0.0,0.0,0.0,0.0
2022-12-19 00:01:18,21.486,0.0,0.0,0.0,0.0
2022-12-19 00:01:19,21.329,0.0,0.0,0.0,0.0
2022-12-19 00:01:20,21.043,0.0,0.0,0.0,0.0
2022-12-19 00:01:21,21.592,0.0,0.0,0.0,0.0
2022-12-19 00:01:22,21.657,0.0,0.0,0.0,0.0
2022-12-19 00:01:23,21.555,0.0,0.0,0.0,0.0
2022-12-19 00:01:24,21.114,0.0,0.0,0.0,0.0
2022-12-19 00:01:25,21.223,0.0,0.0,0.0,0.0
2022-12-19 00:01:26,21.286,0.0,0.0,0.0,0.0
2022-12-19 00:01:27,21.414,0.0,0.0,0.0,0.0
2022-12-19 00:01:28,21.529,0.0,0.0,0.0,0.0
2022-12-19 00:01:29,22.1,0.0,0.0,0.0,0.0
2022-12-19 00:01:30,21.357,0.0,0.0,0.0,0.0
2022-12-19 00:01:31,21.31,0.0,0.0,0.0,0.0
2022-12-19 00:01:32,21.736,0.0,0.0,0.0,0.0
2022-12-19 00:01:33,20.952,0.0,0.0,0.0,0.0
2022-12-19 00:01:34,21.11,0.0,0.0,0.0,0.0
2022-12-19 00:01:35,21.171,0.0,0.0,0.0,0.0
2022-12-19 00:01:36,21.721,0.0,0.0,0.0,0.0
2022-12-19 00:01:37,21.286,0.0,0.0,0.0,0.0
2022-12-19 00:01:38,20.905,0.0,0.0,0.0,0.0
2022-12-19 00:01:39,21.433,0.0,0.0,0.0,0.0
2022-12-19 00:01:40,21.279,0.0,0.0,0.0,0.0
2022-12-19 00:01:41,20.433,0.0,0.0,0.0,0.0
2022-12-19 00:01:42,21.486,0.0,0.0,0.0,0.0
2022-12-19 00:01:43,21.4,0.0,0.0,0.0,0.0
2022-12-19 00:01:44,20.943,0.0,0.0,0.0,0.0
2022-12-19 00:01:45,21.46,0.0,0.0,0.0,0.0
2022-12-19 00:01:46,21.45,0.0,0.0,0.0,0.0
2022-12-19 00:01:47,21.036,0.0,0.0,0.0,0.0
2022-12-19 00:01:48,21.248,0.0,0.0,0.0,0.0
2022-12-19 00:01:49,21.133,0.0,0.0,0.0,0.0
2022-12-19 00:01:50,21.116,0.0,0.0,0.0,0.0
2022-12-19 00:01:51,21.05,0.0,0.0,0.0,0.0
2022-12-19 00:01:52,21.057,0.0,0.0,0.0,0.0
2022-12-19 00:01:53,21.186,0.0,0.0,0.0,0.0
2022-12-19 00:01:54,20.99,0.0,0.0,0.0,0.0
2022-12-19 00:01:55,21.076,0.0,0.0,0.0,0.0
2022-12-19 00:01:56,21.214,0.0,0.0,0.0,0.0
2022-12-19 00:01:57,20.857,0.0,0.0,0.0,0.0
2022-12-19 00:01:58,21.167,0.0,0.0,0.0,0.0
2022-12-19 00:01:59,21.326,0.0,0.0,0.0,0.0
2022-12-19 00:02:00,20.7,0.0,0.0,0.0,0.0
2022-12-19 00:02:01,21.071,0.0,0.0,0.0,0.0
2022-12-19 00:02:02,21.286,0.0,0.0,0.0,0.0
2022-12-19 00:02:03,21.043,0.0,0.0,0.0,0.0
2022-12-19 00:02:04,20.943,0.0,0.0,0.0,0.0
2022-12-19 00:02:05,21.376,0.0,0.0,0.0,0.0
2022-12-19 00:02:06,21.843,0.0,0.0,0.0,0.0
2022-12-19 00:02:07,21.0,0.0,0.0,0.0,0.0
2022-12-19 00:02:08,21.471,0.0,0.0,0.0,0.0
2022-12-19 00:02:09,21.3,0.0,0.0,0.0,0.0
2022-12-19 00:02:10,21.5,0.0,0.0,0.0,0.0
2022-12-19 00:02:11,21.467,0.0,0.0,0.0,0.0
2022-12-19 00:02:12,21.243,0.0,0.0,0.0,0.0
2022-12-19 00:02:13,21.157,0.0,0.0,0.0,0.0
2022-12-19 00:02:14,21.429,0.0,0.0,0.0,0.0
2022-12-19 00:02:15,21.393,0.0,0.0,0.0,0.0
2022-12-19 00:02:16,21.1,0.0,0.0,0.0,0.0
2022-12-19 00:02:17,21.2,0.0,0.0,0.0,0.0
2022-12-19 00:02:18,21.314,0.0,0.0,0.0,0.0
2022-12-19 00:02:19,21.2,0.0,0.0,0.0,0.0
2022-12-19 00:02:20,21.3,0.0,0.0,0.0,0.0
2022-12-19 00:02:21,21.336,0.0,0.0,0.0,0.0
2022-12-19 00:02:22,21.114,0.0,0.0,0.0,0.0
2022-12-19 00:02:23,20.948,0.0,0.0,0.0,0.0
2022-12-19 00:02:24,21.036,0.0,0.0,0.0,0.0
2022-12-19 00:02:25,21.2,0.0,0.0,0.0,0.0
2022-12-19 00:02:26,21.173,0.0,0.0,0.0,0.0
2022-12-19 00:02:27,21.1,0.0,0.0,0.0,0.0
2022-12-19 00:02:28,21.179,0.0,0.0,0.0,0.0
2022-12-19 00:02:29,20.825,0.0,0.0,0.0,0.0
2022-12-19 00:02:30,21.743,0.0,0.0,0.0,0.0
2022-12-19 00:02:31,21.707,0.0,0.0,0.0,0.0
2022-12-19 00:02:32,21.817,0.0,0.0,0.0,0.0
2022-12-19 00:02:33,21.73,0.0,0.0,0.0,0.0
2022-12-19 00:02:34,21.8,0.0,0.0,0.0,0.0
2022-12-19 00:02:35,21.465,0.0,0.0,0.0,0.0
2022-12-19 00:02:36,21.105,0.0,0.0,0.0,0.0
2022-12-19 00:02:37,21.281,0.0,0.0,0.0,0.0
2022-12-19 00:02:38,20.857,0.0,0.0,0.0,0.0
2022-12-19 00:02:39,21.188,0.0,0.0,0.0,0.0
