name,start_time,end_time
"kettle",2023-03-16 10:12:05,2023-03-16 10:12:27
"computer",2023-03-16 10:59:44,2023-03-16 11:03:04
"coffee machine",2023-03-16 14:59:29,2023-03-16 15:03:03
"microwave",2023-03-16 21:05:22,2023-03-16 22:01:50
"coffee machine",2023-03-16 21:59:01,2023-03-16 22:04:00
"computer",2023-03-16 22:10:00,2023-03-16 22:40:15
