name,start_time,end_time
"kettle",2023-03-17 10:34:06,2023-03-17 10:34:30
"microwave",2023-03-17 20:16:27,2023-03-17 20:16:47
"coffee machine",2023-03-17 22:01:25,2023-03-17 22:16:19
"computer",2023-03-17 22:10:00,2023-03-17 10:28:03
