epoch,loss,precision_coffee machine,precision_computer,precision_kettle,precision_microwave,precision_vacuum cleaner,recall_coffee machine,recall_computer,recall_kettle,recall_microwave,recall_vacuum cleaner,val_loss,val_precision_coffee machine,val_precision_computer,val_precision_kettle,val_precision_microwave,val_precision_vacuum cleaner,val_recall_coffee machine,val_recall_computer,val_recall_kettle,val_recall_microwave,val_recall_vacuum cleaner
0,0.025765111669898033,0.874330997467041,0.611769437789917,0.8402366638183594,0.944283664226532,0.6899224519729614,0.7299374341964722,0.3601374924182892,0.7408695816993713,0.5936135649681091,0.41203704476356506,0.0644679144024849,0.9288249015808105,0.27639999985694885,0.845470666885376,0.9985166192054749,0.0,0.794501006603241,0.09180284291505814,0.6819484233856201,0.5055863261222839,0.0
1,0.019635649397969246,0.9519356489181519,0.6907919049263,0.9405405521392822,0.9600798487663269,0.9408866763114929,0.9097408652305603,0.5105832815170288,0.9078260660171509,0.6563864350318909,0.8842592835426331,0.05372154340147972,0.9116925597190857,0.3659217953681946,0.9882352948188782,0.9722827076911926,0.0,0.796286404132843,0.08702006191015244,0.7220630645751953,0.46108347177505493,0.0
2,0.016541246324777603,0.9646390676498413,0.7159600853919983,0.9534050226211548,0.9614115357398987,0.9534883499145508,0.9410187602043152,0.5861974954605103,0.9252173900604248,0.6890465617179871,0.9490740895271301,0.06612176448106766,0.8659732937812805,0.47058823704719543,0.9948717951774597,0.9499142169952393,0.09459459781646729,0.7878950238227844,0.10654975473880768,0.8338108658790588,0.5199511647224426,0.004905396141111851
3,0.014575982466340065,0.9730615019798279,0.7314078211784363,0.9677996635437012,0.9490575194358826,0.9766355156898499,0.9554959535598755,0.6790648698806763,0.9408695697784424,0.7237081527709961,0.9675925970077515,0.13056907057762146,0.8338225483894348,0.6350947022438049,0.9913344979286194,0.5316201448440552,0.9836065769195557,0.9128726720809937,0.08462867140769958,0.8194842338562012,0.4719744622707367,0.04204625263810158
4,0.012988720089197159,0.976047933101654,0.7611135244369507,0.965641975402832,0.9475480914115906,0.9861111044883728,0.9613941311836243,0.7201388478279114,0.9286956787109375,0.7576419115066528,0.9861111044883728,0.0675610899925232,0.9346238374710083,0.574367344379425,0.9333333373069763,0.6739257574081421,0.0,0.9137653708457947,0.1289026141166687,0.9025787711143494,0.5404187440872192,0.0
5,0.011706002056598663,0.9802178144454956,0.7918360233306885,0.9714285731315613,0.9480822682380676,0.9861751198768616,0.965326189994812,0.7492343187332153,0.9460869431495667,0.7758369445800781,0.9907407164573669,0.1194009780883789,0.8915248513221741,0.5409836173057556,0.9920127987861633,0.8992184996604919,0.0,0.9259060621261597,0.1391988843679428,0.889684796333313,0.5185428857803345,0.0
6,0.011987024918198586,0.9820879101753235,0.8034412860870361,0.9647887349128723,0.9472469687461853,0.9953271150588989,0.9701519012451172,0.7579459547996521,0.9530434608459473,0.784115731716156,0.9861111044883728,0.08344057202339172,0.8339940309524536,0.4886247515678406,1.0,0.9305949211120605,0.0,0.9014461636543274,0.17477083206176758,0.7077363729476929,0.4934747815132141,0.0
7,0.009854364208877087,0.9823614358901978,0.8319219946861267,0.980215847492218,0.9521443247795105,0.9906542301177979,0.9755138754844666,0.7956849932670593,0.947826087474823,0.8018559217453003,0.9814814925193787,0.0854005217552185,0.7973628640174866,0.5491187572479248,0.9804804921150208,0.847832441329956,0.0,0.939296543598175,0.11900491267442703,0.9355300664901733,0.5435170531272888,0.0
8,0.009066134691238403,0.9832462668418884,0.8519872426986694,0.9771126508712769,0.9523758888244629,0.985981285572052,0.9755138754844666,0.8170217275619507,0.9652174115180969,0.8150473237037659,0.9768518805503845,0.13923367857933044,0.7785828113555908,0.4078245460987091,0.9947916865348816,0.452186644077301,0.0,0.786645233631134,0.15995748341083527,0.8209168910980225,0.4057835042476654,0.0
9,0.00829416885972023,0.9861336350440979,0.8674630522727966,0.9719789624214172,0.9527509212493896,0.9953488111495972,0.9787310361862183,0.8327775001525879,0.9652174115180969,0.8255094885826111,0.9907407164573669,0.09484919160604477,0.6881706118583679,0.5841596722602844,1.0,0.7707597017288208,0.0,0.9046598672866821,0.15065763890743256,0.6461318135261536,0.3276687562465668,0.0
