timestamp,smartMeter,kettle,computer,coffee machine,microwave
2023-01-19 00:00:00,248.807,0.0,0.0,0.0,0.0
2023-01-19 00:00:01,248.736,0.0,0.0,0.0,0.0
2023-01-19 00:00:02,248.638,0.0,0.0,0.0,0.0
2023-01-19 00:00:03,248.65,0.0,0.0,0.0,0.0
2023-01-19 00:00:04,248.75,0.0,0.0,0.0,0.0
2023-01-19 00:00:05,248.693,0.0,0.0,0.0,0.0
2023-01-19 00:00:06,248.7,0.0,0.0,0.0,0.0
2023-01-19 00:00:07,248.75,0.0,0.0,0.0,0.0
2023-01-19 00:00:08,248.693,0.0,0.0,0.0,0.0
2023-01-19 00:00:09,248.607,0.0,0.0,0.0,0.0
2023-01-19 00:00:10,248.65,0.0,0.0,0.0,0.0
2023-01-19 00:00:11,248.65,0.0,0.0,0.0,0.0
2023-01-19 00:00:12,248.693,0.0,0.0,0.0,0.0
2023-01-19 00:00:13,248.65,0.0,0.0,0.0,0.0
2023-01-19 00:00:14,248.693,0.0,0.0,0.0,0.0
2023-01-19 00:00:15,248.543,0.0,0.0,0.0,0.0
2023-01-19 00:00:16,248.648,0.0,0.0,0.0,0.0
2023-01-19 00:00:17,248.655,0.0,0.0,0.0,0.0
2023-01-19 00:00:18,248.607,0.0,0.0,0.0,0.0
2023-01-19 00:00:19,248.55,0.0,0.0,0.0,0.0
2023-01-19 00:00:20,248.664,0.0,0.0,0.0,0.0
2023-01-19 00:00:21,248.69,0.0,0.0,0.0,0.0
2023-01-19 00:00:22,248.73,0.0,0.0,0.0,0.0
2023-01-19 00:00:23,248.879,0.0,0.0,0.0,0.0
2023-01-19 00:00:24,248.8,0.0,0.0,0.0,0.0
2023-01-19 00:00:25,248.676,0.0,0.0,0.0,0.0
2023-01-19 00:00:26,248.602,0.0,0.0,0.0,0.0
2023-01-19 00:00:27,248.59,0.0,0.0,0.0,0.0
2023-01-19 00:00:28,248.717,0.0,0.0,0.0,0.0
2023-01-19 00:00:29,248.667,0.0,0.0,0.0,0.0
2023-01-19 00:00:30,248.707,0.0,0.0,0.0,0.0
2023-01-19 00:00:31,248.683,0.0,0.0,0.0,0.0
2023-01-19 00:00:32,248.636,0.0,0.0,0.0,0.0
2023-01-19 00:00:33,248.707,0.0,0.0,0.0,0.0
2023-01-19 00:00:34,248.764,0.0,0.0,0.0,0.0
2023-01-19 00:00:35,248.7,0.0,0.0,0.0,0.0
2023-01-19 00:00:36,248.7,0.0,0.0,0.0,0.0
2023-01-19 00:00:37,248.75,0.0,0.0,0.0,0.0
2023-01-19 00:00:38,248.711,0.0,0.0,0.0,0.0
