name,start_time,end_time
"kettle",2023-02-03 10:58:10,2023-02-03 10:59:25
"microwave",2023-02-03 21:11:24,2023-02-03 22:07:52
"coffee machine",2023-02-03 22:04:55,2023-02-03 22:12:15
"computer",2023-02-03 22:10:00,2023-02-03 22:40:36
