name,start_time,end_time
"kettle",2023-02-02 09:36:03,2023-02-02 09:36:34
"computer",2023-02-02 10:38:20,2023-02-02 11:43:48
"coffee machine",2023-02-02 14:47:48,2023-02-02 14:56:56
"microwave",2023-02-02 20:15:34,2023-02-02 20:15:53
"coffee machine",2023-02-02 22:03:08,2023-02-02 22:11:17
"computer",2023-02-02 22:10:00,2023-02-02 23:28:57
