name,start_time,end_time
"kettle",2023-06-02 11:16:44,2023-06-02 11:17:11
"microwave",2023-06-02 21:10:38,2023-06-02 21:10:57
"coffee machine",2023-06-02 21:55:34,2023-06-02 22:02:54
"computer",2023-06-02 22:10:00,2023-06-02 23:15:28
