timestamp,smartMeter,computer,kettle,coffee machine,microwave
2022-12-12 00:02:04,294.493,27.733,0.0,0.0,0.0
2022-12-12 00:02:05,294.62,27.5,0.0,0.0,0.0
2022-12-12 00:02:06,294.834,27.8,0.0,0.0,0.0
2022-12-12 00:02:07,295.6,28.6,0.0,0.0,0.0
2022-12-12 00:02:08,299.114,31.914,0.0,0.0,0.0
2022-12-12 00:02:09,307.148,39.986,0.0,0.0,0.0
2022-12-12 00:02:10,295.45,28.5,0.0,0.0,0.0
2022-12-12 00:02:11,295.688,28.671,0.0,0.0,0.0
2022-12-12 00:02:12,298.24,31.133,0.0,0.0,0.0
2022-12-12 00:02:13,302.857,35.914,0.0,0.0,0.0
2022-12-12 00:02:14,295.557,28.4,0.0,0.0,0.0
2022-12-12 00:02:15,296.476,29.1,0.0,0.0,0.0
2022-12-12 00:02:16,295.286,28.286,0.0,0.0,0.0
2022-12-12 00:02:17,296.0,28.9,0.0,0.0,0.0
2022-12-12 00:02:18,295.76,28.56,0.0,0.0,0.0
2022-12-12 00:02:19,295.871,28.671,0.0,0.0,0.0
2022-12-12 00:02:20,296.615,29.44,0.0,0.0,0.0
2022-12-12 00:02:21,297.076,29.943,0.0,0.0,0.0
2022-12-12 00:02:22,297.779,30.95,0.0,0.0,0.0
2022-12-12 00:02:23,298.114,30.957,0.0,0.0,0.0
2022-12-12 00:02:24,301.914,34.9,0.0,0.0,0.0
2022-12-12 00:02:25,307.117,40.117,0.0,0.0,0.0
2022-12-12 00:02:26,303.488,36.3,0.0,0.0,0.0
2022-12-12 00:02:27,313.198,46.314,0.0,0.0,0.0
2022-12-12 00:02:28,302.371,35.3,0.0,0.0,0.0
2022-12-12 00:02:29,299.614,32.386,0.0,0.0,0.0
2022-12-12 00:02:30,306.85,39.75,0.0,0.0,0.0
2022-12-12 00:02:31,311.305,44.071,0.0,0.0,0.0
2022-12-12 00:02:32,299.767,32.45,0.0,0.0,0.0
2022-12-12 00:02:33,297.15,30.0,0.0,0.0,0.0
2022-12-12 00:02:34,297.225,30.0,0.0,0.0,0.0
2022-12-12 00:02:35,297.572,30.457,0.0,0.0,0.0
2022-12-12 00:02:36,297.24,30.367,0.0,0.0,0.0
2022-12-12 00:02:37,296.129,29.014,0.0,0.0,0.0
2022-12-12 00:02:38,301.657,34.4,0.0,0.0,0.0
2022-12-12 00:02:39,310.205,43.133,0.0,0.0,0.0
2022-12-12 00:02:40,296.482,29.3,0.0,0.0,0.0
2022-12-12 00:02:41,296.598,29.514,0.0,0.0,0.0
2022-12-12 00:02:42,296.65,29.7,0.0,0.0,0.0
2022-12-12 00:02:43,295.6,28.533,0.0,0.0,0.0
2022-12-12 00:02:44,295.871,28.471,0.0,0.0,0.0
2022-12-12 00:02:45,295.657,28.571,0.0,0.0,0.0
2022-12-12 00:02:46,298.5,31.4,0.0,0.0,0.0
2022-12-12 00:02:47,298.762,31.629,0.0,0.0,0.0
2022-12-12 00:02:48,297.967,30.967,0.0,0.0,0.0
2022-12-12 00:02:49,296.405,29.443,0.0,0.0,0.0
2022-12-12 00:02:50,296.531,29.414,0.0,0.0,0.0
2022-12-12 00:02:51,296.829,29.8,0.0,0.0,0.0
2022-12-12 00:02:52,294.577,27.533,0.0,0.0,0.0
2022-12-12 00:02:53,295.267,28.167,0.0,0.0,0.0
2022-12-12 00:02:54,295.196,28.271,0.0,0.0,0.0
2022-12-12 00:02:55,295.971,28.971,0.0,0.0,0.0
2022-12-12 00:02:56,295.407,28.25,0.0,0.0,0.0
2022-12-12 00:02:57,296.814,29.9,0.0,0.0,0.0
2022-12-12 00:02:58,295.652,28.567,0.0,0.0,0.0
2022-12-12 00:02:59,295.695,28.529,0.0,0.0,0.0
2022-12-12 00:03:00,303.129,36.214,0.0,0.0,0.0
2022-12-12 00:03:01,310.286,43.129,0.0,0.0,0.0
2022-12-12 00:03:02,301.383,34.183,0.0,0.0,0.0
2022-12-12 00:03:03,294.871,27.843,0.0,0.0,0.0
2022-12-12 00:03:04,297.721,30.45,0.0,0.0,0.0
2022-12-12 00:03:05,297.4,29.7,0.0,0.0,0.0
2022-12-12 00:03:06,296.255,29.25,0.0,0.0,0.0
2022-12-12 00:03:07,295.774,28.8,0.0,0.0,0.0
2022-12-12 00:03:08,301.171,33.971,0.0,0.0,0.0
2022-12-12 00:03:09,307.9,40.9,0.0,0.0,0.0
2022-12-12 00:03:10,295.138,27.967,0.0,0.0,0.0
2022-12-12 00:03:11,295.367,28.15,0.0,0.0,0.0
2022-12-12 00:03:12,297.062,30.029,0.0,0.0,0.0
2022-12-12 00:03:13,296.771,29.571,0.0,0.0,0.0
2022-12-12 00:03:14,295.857,28.671,0.0,0.0,0.0
2022-12-12 00:03:15,296.24,29.2,0.0,0.0,0.0
2022-12-12 00:03:16,295.638,28.6,0.0,0.0,0.0
2022-12-12 00:03:17,295.45,28.6,0.0,0.0,0.0
2022-12-12 00:03:18,294.711,27.7,0.0,0.0,0.0
2022-12-12 00:03:19,295.458,28.2,0.0,0.0,0.0
2022-12-12 00:03:20,296.082,28.929,0.0,0.0,0.0
2022-12-12 00:03:21,296.55,29.433,0.0,0.0,0.0
2022-12-12 00:03:22,295.083,27.9,0.0,0.0,0.0
2022-12-12 00:03:23,295.786,28.871,0.0,0.0,0.0
2022-12-12 00:03:24,296.81,29.643,0.0,0.0,0.0
2022-12-12 00:03:25,295.019,27.933,0.0,0.0,0.0
2022-12-12 00:03:26,296.2,29.3,0.0,0.0,0.0
2022-12-12 00:03:27,296.071,28.95,0.0,0.0,0.0
2022-12-12 00:03:28,295.2,28.2,0.0,0.0,0.0
2022-12-12 00:03:29,296.269,29.5,0.0,0.0,0.0
2022-12-12 00:03:30,304.557,37.35,0.0,0.0,0.0
2022-12-12 00:03:31,311.124,43.957,0.0,0.0,0.0
2022-12-12 00:03:32,299.243,32.0,0.0,0.0,0.0
2022-12-12 00:03:33,295.438,27.867,0.0,0.0,0.0
2022-12-12 00:03:34,295.343,28.171,0.0,0.0,0.0
2022-12-12 00:03:35,295.426,28.433,0.0,0.0,0.0
2022-12-12 00:03:36,296.34,28.76,0.0,0.0,0.0
2022-12-12 00:03:37,298.083,30.4,0.0,0.0,0.0
2022-12-12 00:03:38,303.429,36.4,0.0,0.0,0.0
2022-12-12 00:03:39,308.4,41.2,0.0,0.0,0.0
2022-12-12 00:03:40,295.4,28.243,0.0,0.0,0.0
2022-12-12 00:03:41,296.605,29.7,0.0,0.0,0.0
2022-12-12 00:03:42,297.312,30.357,0.0,0.0,0.0
2022-12-12 00:03:43,295.443,28.357,0.0,0.0,0.0
2022-12-12 00:03:44,295.157,27.967,0.0,0.0,0.0
2022-12-12 00:03:45,295.633,28.15,0.0,0.0,0.0
2022-12-12 00:03:46,296.39,29.333,0.0,0.0,0.0
2022-12-12 00:03:47,296.179,29.129,0.0,0.0,0.0
2022-12-12 00:03:48,295.957,28.757,0.0,0.0,0.0
2022-12-12 00:03:49,296.211,29.271,0.0,0.0,0.0
2022-12-12 00:03:50,296.221,29.214,0.0,0.0,0.0
2022-12-12 00:03:51,296.862,29.729,0.0,0.0,0.0
2022-12-12 00:03:52,295.575,28.757,0.0,0.0,0.0
2022-12-12 00:03:53,294.743,27.643,0.0,0.0,0.0
2022-12-12 00:03:54,295.421,28.586,0.0,0.0,0.0
2022-12-12 00:03:55,296.057,29.2,0.0,0.0,0.0
2022-12-12 00:03:56,296.469,29.2,0.0,0.0,0.0
2022-12-12 00:03:57,294.95,27.9,0.0,0.0,0.0
2022-12-12 00:03:58,296.907,30.0,0.0,0.0,0.0
2022-12-12 00:03:59,297.514,30.429,0.0,0.0,0.0
2022-12-12 00:04:00,302.9,35.9,0.0,0.0,0.0
2022-12-12 00:04:01,311.567,44.3,0.0,0.0,0.0
2022-12-12 00:04:02,302.043,34.9,0.0,0.0,0.0
2022-12-12 00:04:03,297.586,30.557,0.0,0.0,0.0
2022-12-12 00:04:04,296.383,29.367,0.0,0.0,0.0
2022-12-12 00:04:05,297.396,30.271,0.0,0.0,0.0
2022-12-12 00:04:06,295.517,28.45,0.0,0.0,0.0
2022-12-12 00:04:07,295.343,28.429,0.0,0.0,0.0
2022-12-12 00:04:08,308.3,41.1,0.0,0.0,0.0
2022-12-12 00:04:09,305.376,38.3,0.0,0.0,0.0
2022-12-12 00:04:10,297.217,30.333,0.0,0.0,0.0
2022-12-12 00:04:11,297.686,30.429,0.0,0.0,0.0
2022-12-12 00:04:12,297.048,29.914,0.0,0.0,0.0
2022-12-12 00:04:13,297.55,30.567,0.0,0.0,0.0
2022-12-12 00:04:14,297.35,30.0,0.0,0.0,0.0
2022-12-12 00:04:15,296.536,29.429,0.0,0.0,0.0
2022-12-12 00:04:16,295.95,28.925,0.0,0.0,0.0
2022-12-12 00:04:17,296.676,29.543,0.0,0.0,0.0
2022-12-12 00:04:18,295.614,28.643,0.0,0.0,0.0
2022-12-12 00:04:19,295.233,28.067,0.0,0.0,0.0
2022-12-12 00:04:20,296.529,29.429,0.0,0.0,0.0
2022-12-12 00:04:21,296.671,29.686,0.0,0.0,0.0
2022-12-12 00:04:22,297.048,30.133,0.0,0.0,0.0
2022-12-12 00:04:23,296.386,29.243,0.0,0.0,0.0
2022-12-12 00:04:24,296.3,29.35,0.0,0.0,0.0
2022-12-12 00:04:25,297.659,30.788,0.0,0.0,0.0
2022-12-12 00:04:26,295.2,28.0,0.0,0.0,0.0
2022-12-12 00:04:27,296.21,29.167,0.0,0.0,0.0
2022-12-12 00:04:28,295.057,28.343,0.0,0.0,0.0
2022-12-12 00:04:29,295.343,28.157,0.0,0.0,0.0
2022-12-12 00:04:30,303.376,36.133,0.0,0.0,0.0
2022-12-12 00:04:31,313.157,46.114,0.0,0.0,0.0
2022-12-12 00:04:32,307.619,40.6,0.0,0.0,0.0
2022-12-12 00:04:33,297.01,29.886,0.0,0.0,0.0
2022-12-12 00:04:34,295.893,28.871,0.0,0.0,0.0
2022-12-12 00:04:35,295.674,28.65,0.0,0.0,0.0
2022-12-12 00:04:36,296.902,29.667,0.0,0.0,0.0
2022-12-12 00:04:37,298.107,30.957,0.0,0.0,0.0
2022-12-12 00:04:38,300.99,34.133,0.0,0.0,0.0
2022-12-12 00:04:39,307.676,40.729,0.0,0.0,0.0
2022-12-12 00:04:40,300.65,33.467,0.0,0.0,0.0
2022-12-12 00:04:41,295.631,28.614,0.0,0.0,0.0
2022-12-12 00:04:42,296.757,29.757,0.0,0.0,0.0
2022-12-12 00:04:43,296.362,29.143,0.0,0.0,0.0
2022-12-12 00:04:44,296.702,29.517,0.0,0.0,0.0
2022-12-12 00:04:45,296.446,29.386,0.0,0.0,0.0
2022-12-12 00:04:46,296.743,29.5,0.0,0.0,0.0
2022-12-12 00:04:47,295.471,28.386,0.0,0.0,0.0
2022-12-12 00:04:48,294.579,27.75,0.0,0.0,0.0
2022-12-12 00:04:49,296.2,29.0,0.0,0.0,0.0
2022-12-12 00:04:50,295.224,28.114,0.0,0.0,0.0
2022-12-12 00:04:51,295.271,28.357,0.0,0.0,0.0
2022-12-12 00:04:52,297.986,30.8,0.0,0.0,0.0
2022-12-12 00:04:53,296.9,29.7,0.0,0.0,0.0
2022-12-12 00:04:54,297.614,30.757,0.0,0.0,0.0
2022-12-12 00:04:55,295.912,28.829,0.0,0.0,0.0
2022-12-12 00:04:56,297.343,30.143,0.0,0.0,0.0
2022-12-12 00:04:57,297.286,30.243,0.0,0.0,0.0
2022-12-12 00:04:58,296.781,29.8,0.0,0.0,0.0
2022-12-12 00:04:59,297.114,30.057,0.0,0.0,0.0
2022-12-12 00:05:00,300.474,33.317,0.0,0.0,0.0
2022-12-12 00:05:01,311.467,44.6,0.0,0.0,0.0
2022-12-12 00:05:02,295.75,28.65,0.0,0.0,0.0
2022-12-12 00:05:03,296.229,29.071,0.0,0.0,0.0
2022-12-12 00:05:04,296.25,29.283,0.0,0.0,0.0
2022-12-12 00:05:05,294.836,27.85,0.0,0.0,0.0
2022-12-12 00:05:06,295.62,28.62,0.0,0.0,0.0
2022-12-12 00:05:07,296.061,28.986,0.0,0.0,0.0
2022-12-12 00:05:08,304.883,38.0,0.0,0.0,0.0
2022-12-12 00:05:09,310.543,43.343,0.0,0.0,0.0
2022-12-12 00:05:10,294.9,27.7,0.0,0.0,0.0
2022-12-12 00:05:11,294.786,27.7,0.0,0.0,0.0
2022-12-12 00:05:12,295.545,28.44,0.0,0.0,0.0
2022-12-12 00:05:13,297.852,30.886,0.0,0.0,0.0
2022-12-12 00:05:14,295.786,28.6,0.0,0.0,0.0
2022-12-12 00:05:15,294.6,27.429,0.0,0.0,0.0
2022-12-12 00:05:16,296.526,29.429,0.0,0.0,0.0
2022-12-12 00:05:17,296.217,29.2,0.0,0.0,0.0
2022-12-12 00:05:18,296.3,29.2,0.0,0.0,0.0
2022-12-12 00:05:19,297.912,31.0,0.0,0.0,0.0
2022-12-12 00:05:20,295.743,28.886,0.0,0.0,0.0
2022-12-12 00:05:21,294.833,27.8,0.0,0.0,0.0
2022-12-12 00:05:22,296.043,28.886,0.0,0.0,0.0
2022-12-12 00:05:23,297.005,30.286,0.0,0.0,0.0
2022-12-12 00:05:24,297.636,30.65,0.0,0.0,0.0
2022-12-12 00:05:25,299.686,32.586,0.0,0.0,0.0
2022-12-12 00:05:26,306.357,39.257,0.0,0.0,0.0
2022-12-12 00:05:27,307.134,40.057,0.0,0.0,0.0
2022-12-12 00:05:28,303.726,36.571,0.0,0.0,0.0
2022-12-12 00:05:29,295.9,28.714,0.0,0.0,0.0
2022-12-12 00:05:30,303.057,36.2,0.0,0.0,0.0
2022-12-12 00:05:31,311.783,44.65,0.0,0.0,0.0
2022-12-12 00:05:32,300.24,32.983,0.0,0.0,0.0
2022-12-12 00:05:33,292.943,25.843,0.0,0.0,0.0
2022-12-12 00:05:34,294.19,27.133,0.0,0.0,0.0
2022-12-12 00:05:35,295.007,27.8,0.0,0.0,0.0
2022-12-12 00:05:36,298.318,31.143,0.0,0.0,0.0
2022-12-12 00:05:37,309.779,42.65,0.0,0.0,0.0
2022-12-12 00:05:38,304.869,37.433,0.0,0.0,0.0
2022-12-12 00:05:39,308.124,40.843,0.0,0.0,0.0
2022-12-12 00:05:40,296.367,29.386,0.0,0.0,0.0
2022-12-12 00:05:41,297.267,30.157,0.0,0.0,0.0
2022-12-12 00:05:42,296.779,29.25,0.0,0.0,0.0
2022-12-12 00:05:43,296.171,28.586,0.0,0.0,0.0
2022-12-12 00:05:44,295.5,28.7,0.0,0.0,0.0
2022-12-12 00:05:45,296.857,29.757,0.0,0.0,0.0
2022-12-12 00:05:46,295.879,28.786,0.0,0.0,0.0
2022-12-12 00:05:47,296.705,29.533,0.0,0.0,0.0
2022-12-12 00:05:48,296.214,29.229,0.0,0.0,0.0
2022-12-12 00:05:49,294.983,27.8,0.0,0.0,0.0
2022-12-12 00:05:50,295.707,28.75,0.0,0.0,0.0
2022-12-12 00:05:51,295.85,29.1,0.0,0.0,0.0
2022-12-12 00:05:52,295.475,28.3,0.0,0.0,0.0
2022-12-12 00:05:53,295.517,28.35,0.0,0.0,0.0
2022-12-12 00:05:54,295.059,28.2,0.0,0.0,0.0
2022-12-12 00:05:55,295.552,28.586,0.0,0.0,0.0
2022-12-12 00:05:56,294.914,27.814,0.0,0.0,0.0
2022-12-12 00:05:57,295.331,28.367,0.0,0.0,0.0
2022-12-12 00:05:58,296.019,29.214,0.0,0.0,0.0
2022-12-12 00:05:59,298.095,30.967,0.0,0.0,0.0
2022-12-12 00:06:00,306.543,39.429,0.0,0.0,0.0
2022-12-12 00:06:01,312.081,45.057,0.0,0.0,0.0
2022-12-12 00:06:02,300.602,33.7,0.0,0.0,0.0
2022-12-12 00:06:03,297.436,30.35,0.0,0.0,0.0
2022-12-12 00:06:04,301.594,34.48,0.0,0.0,0.0
2022-12-12 00:06:05,295.962,29.033,0.0,0.0,0.0
2022-12-12 00:06:06,315.755,48.933,0.0,0.0,0.0
2022-12-12 00:06:07,297.548,30.614,0.0,0.0,0.0
2022-12-12 00:06:08,309.957,43.057,0.0,0.0,0.0
2022-12-12 00:06:09,302.157,34.986,0.0,0.0,0.0
2022-12-12 00:06:10,293.762,26.733,0.0,0.0,0.0
2022-12-12 00:06:11,292.567,25.733,0.0,0.0,0.0
2022-12-12 00:06:12,296.773,29.75,0.0,0.0,0.0
2022-12-12 00:06:13,295.31,28.3,0.0,0.0,0.0
2022-12-12 00:06:14,293.024,25.933,0.0,0.0,0.0
2022-12-12 00:06:15,298.255,31.317,0.0,0.0,0.0
2022-12-12 00:06:16,298.5,31.317,0.0,0.0,0.0
2022-12-12 00:06:17,295.424,28.4,0.0,0.0,0.0
2022-12-12 00:06:18,295.81,29.067,0.0,0.0,0.0
2022-12-12 00:06:19,300.0,33.0,0.0,0.0,0.0
2022-12-12 00:06:20,296.852,29.967,0.0,0.0,0.0
2022-12-12 00:06:21,296.207,29.157,0.0,0.0,0.0
2022-12-12 00:06:22,295.157,28.014,0.0,0.0,0.0
2022-12-12 00:06:23,300.333,33.233,0.0,0.0,0.0
2022-12-12 00:06:24,303.414,36.314,0.0,0.0,0.0
2022-12-12 00:06:25,296.814,29.714,0.0,0.0,0.0
2022-12-12 00:06:26,296.209,29.28,0.0,0.0,0.0
2022-12-12 00:06:27,295.726,28.743,0.0,0.0,0.0
2022-12-12 00:06:28,295.403,28.283,0.0,0.0,0.0
2022-12-12 00:06:29,295.257,28.157,0.0,0.0,0.0
2022-12-12 00:06:30,303.729,36.8,0.0,0.0,0.0
2022-12-12 00:06:31,311.821,44.671,0.0,0.0,0.0
2022-12-12 00:06:32,300.7,33.643,0.0,0.0,0.0
2022-12-12 00:06:33,296.681,29.967,0.0,0.0,0.0
2022-12-12 00:06:34,295.9,28.914,0.0,0.0,0.0
2022-12-12 00:06:35,294.97,27.85,0.0,0.0,0.0
2022-12-12 00:06:36,295.124,28.129,0.0,0.0,0.0
2022-12-12 00:06:37,295.361,28.525,0.0,0.0,0.0
2022-12-12 00:06:38,302.357,35.2,0.0,0.0,0.0
2022-12-12 00:06:39,306.301,39.371,0.0,0.0,0.0
2022-12-12 00:06:40,297.043,30.2,0.0,0.0,0.0
2022-12-12 00:06:41,297.036,29.886,0.0,0.0,0.0
2022-12-12 00:06:42,296.605,29.533,0.0,0.0,0.0
2022-12-12 00:06:43,295.337,28.317,0.0,0.0,0.0
2022-12-12 00:06:44,295.612,28.317,0.0,0.0,0.0
2022-12-12 00:06:45,296.01,28.9,0.0,0.0,0.0
2022-12-12 00:06:46,295.903,28.96,0.0,0.0,0.0
2022-12-12 00:06:47,294.9,27.829,0.0,0.0,0.0
2022-12-12 00:06:48,294.836,27.75,0.0,0.0,0.0
2022-12-12 00:06:49,293.96,27.05,0.0,0.0,0.0
2022-12-12 00:06:50,294.667,27.6,0.0,0.0,0.0
2022-12-12 00:06:51,295.833,28.633,0.0,0.0,0.0
2022-12-12 00:06:52,314.986,47.9,0.0,0.0,0.0
2022-12-12 00:06:53,296.386,29.3,0.0,0.0,0.0
2022-12-12 00:06:54,295.614,28.414,0.0,0.0,0.0
2022-12-12 00:06:55,295.279,28.129,0.0,0.0,0.0
2022-12-12 00:06:56,295.779,28.829,0.0,0.0,0.0
2022-12-12 00:06:57,296.556,29.4,0.0,0.0,0.0
2022-12-12 00:06:58,296.24,29.283,0.0,0.0,0.0
2022-12-12 00:06:59,295.163,28.271,0.0,0.0,0.0
2022-12-12 00:07:00,304.075,36.9,0.0,0.0,0.0
2022-12-12 00:07:01,311.98,44.729,0.0,0.0,0.0
