name,start_time,end_time
"kettle",2023-05-10 10:08:31,2023-05-10 10:08:53
"computer",2023-05-10 11:19:51,2023-05-10 12:51:14
"coffee machine",2023-05-10 15:13:29,2023-05-10 15:20:49
"microwave",2023-05-10 20:29:10,2023-05-10 20:29:43
"coffee machine",2023-05-10 22:07:10,2023-05-10 22:12:09
"computer",2023-05-10 22:10:00,2023-05-10 22:40:15
