name,start_time,end_time
"kettle",2022-12-20 09:56:31,2022-12-20 09:57:00
"computer",2022-12-20 10:45:55,2022-12-20 11:03:10
"coffee machine",2022-12-20 14:34:48,2022-12-20 14:38:22
"microwave",2022-12-20 21:20:56,2022-12-20 22:17:24
"coffee machine",2022-12-20 21:51:51,2022-12-20 21:58:50
"computer",2022-12-20 22:10:00,2022-12-20 22:46:09
