name,start_time,end_time
"kettle",2022-12-23 10:49:55,2022-12-23 10:50:39
"microwave",2022-12-23 21:06:48,2022-12-23 21:07:21
"coffee machine",2022-12-23 22:04:10,2022-12-23 22:07:44
"computer",2022-12-23 22:10:00,2022-12-23 00:07:21
