name,start_time,end_time
"kettle",2023-04-25 10:12:22,2023-04-25 10:13:26
"computer",2023-04-25 10:32:58,2023-04-25 10:40:25
"coffee machine",2023-04-25 15:18:48,2023-04-25 15:42:08
"microwave",2023-04-25 21:07:48,2023-04-25 21:08:21
"coffee machine",2023-04-25 21:52:21,2023-04-25 21:57:14
"computer",2023-04-25 22:10:00,2023-04-25 23:09:41
