epoch,averaged_f1_score,f1_score_coffee machine,f1_score_computer,f1_score_kettle,f1_score_microwave,loss,precision_coffee machine,precision_computer,precision_kettle,precision_microwave,recall_coffee machine,recall_computer,recall_kettle,recall_microwave,val_averaged_f1_score,val_f1_score_coffee machine,val_f1_score_computer,val_f1_score_kettle,val_f1_score_microwave,val_loss,val_precision_coffee machine,val_precision_computer,val_precision_kettle,val_precision_microwave,val_recall_coffee machine,val_recall_computer,val_recall_kettle,val_recall_microwave
0,0.2888632118701935,0.5217706561088562,0.07347118109464645,0.31754064559936523,0.24267032742500305,0.030516130849719048,0.9207223653793335,0.6095311045646667,0.7066115736961365,0.9267165660858154,0.8601658344268799,0.4219447672367096,0.7149825692176819,0.5764123797416687,0.2848742604255676,0.19457359611988068,0.07900453358888626,0.7837837338447571,0.08213520795106888,0.07017719745635986,0.9871646165847778,0.3862052261829376,0.8390875458717346,0.9752890467643738,0.7915237545967102,0.19145260751247406,0.783083975315094,0.5068148374557495
1,0.21519780158996582,0.29992854595184326,0.09320323914289474,0.38986751437187195,0.07779187709093094,0.024810535833239555,0.950737476348877,0.6674363613128662,0.8397524356842041,0.9321467876434326,0.9216471314430237,0.5548823475837708,0.8508710861206055,0.6191931366920471,0.5026940107345581,0.7857357859611511,0.29452818632125854,0.9049747586250305,0.025537315756082535,0.04424088075757027,0.9629906415939331,0.4858180582523346,0.9637978076934814,0.9365960955619812,0.9205260276794434,0.3359556794166565,0.8118526935577393,0.5446626543998718
2,0.20130199193954468,0.26142534613609314,0.3463008999824524,0.1676322966814041,0.029849402606487274,0.016639074310660362,0.9550190567970276,0.7631284594535828,0.8858131766319275,0.9270153045654297,0.930440366268158,0.8074420094490051,0.891986072063446,0.6454945802688599,0.4634915292263031,0.8610292077064514,0.32617321610450745,0.634706437587738,0.0320572704076767,0.09383748471736908,0.9578431844711304,0.4121428430080414,0.8230140209197998,0.8796800971031189,0.9369639754295349,0.030670689418911934,0.8107019662857056,0.545188307762146
3,0.1788862645626068,0.21281686425209045,0.36576658487319946,0.10648204386234283,0.030479539185762405,0.015067587606608868,0.9599004983901978,0.7798135876655579,0.9067502021789551,0.9201335310935974,0.9378038048744202,0.8292261362075806,0.9080139398574829,0.6718323826789856,0.3213335871696472,0.0750771090388298,0.28170204162597656,0.8975609540939331,0.030994176864624023,0.0531940758228302,0.9685562252998352,0.5413172245025635,1.0,0.4855377674102783,0.937821626663208,0.4220276176929474,0.8296893239021301,0.5281793475151062
4,0.2288762778043747,0.22763361036777496,0.36765581369400024,0.2900107204914093,0.030204929411411285,0.014195890165865421,0.9635556936264038,0.790734589099884,0.9276685118675232,0.9208877682685852,0.9469545483589172,0.8412482142448425,0.9205574989318848,0.6898031830787659,0.46669965982437134,0.842843770980835,0.1799078732728958,0.8135198354721069,0.030527083203196526,0.0798783004283905,0.9556404948234558,0.4446270763874054,0.9901477694511414,0.4367850720882416,0.9468982219696045,0.219279482960701,0.6939010620117188,0.5462396144866943
5,0.25467580556869507,0.3441951870918274,0.31263384222984314,0.33065205812454224,0.031222080811858177,0.01367147732526064,0.9663506746292114,0.7956426739692688,0.9334734082221985,0.9197300672531128,0.9546754360198975,0.8467623591423035,0.9289198517799377,0.6990068554878235,0.5475020408630371,0.9288437366485596,0.40914207696914673,0.8274278044700623,0.024594513699412346,0.06034272909164429,0.9787428379058838,0.5464543700218201,0.9903923273086548,0.3922601640224457,0.9180960655212402,0.3671180307865143,0.7117376327514648,0.5339616537094116
6,0.33235108852386475,0.3212318420410156,0.33992546796798706,0.637342095375061,0.03090503439307213,0.013127920217812061,0.9725135564804077,0.802410900592804,0.9470338821411133,0.917389452457428,0.9611809849739075,0.8519224524497986,0.9344947934150696,0.7118120193481445,0.4380713105201721,0.6284944415092468,0.41001731157302856,0.6877675652503967,0.026005836203694344,0.0674440860748291,0.9164682626724243,0.5027355551719666,0.9905719757080078,0.4714594781398773,0.9629073739051819,0.31748414039611816,0.9067894220352173,0.5234858989715576
7,0.2975679039955139,0.26161178946495056,0.3131333887577057,0.5829253196716309,0.032601140439510345,0.012549730949103832,0.9763625860214233,0.810843825340271,0.9513399004936218,0.9195001721382141,0.9656133651733398,0.8590431213378906,0.9400696754455566,0.7201062440872192,0.49206244945526123,0.8224281668663025,0.32020288705825806,0.7996586561203003,0.02596009336411953,0.05850015580654144,0.9741353392601013,0.549742579460144,0.9978094100952148,0.47989898920059204,0.9178816676139832,0.5775471329689026,0.524165689945221,0.535163164138794
8,0.30731531977653503,0.276369571685791,0.32535335421562195,0.5948051810264587,0.03273317590355873,0.011909215711057186,0.9765546321868896,0.822542130947113,0.9568904638290405,0.9156951308250427,0.967758059501648,0.8674163818359375,0.9435539841651917,0.7286187410354614,0.317205011844635,0.1385994702577591,0.33731967210769653,0.7632421255111694,0.029658833518624306,0.06693306565284729,0.9340437650680542,0.5008580684661865,1.0,0.39234596490859985,0.927101194858551,0.7019840478897095,0.474683552980423,0.5269778370857239
9,0.3229176700115204,0.2860873341560364,0.3620007038116455,0.6108517050743103,0.032730940729379654,0.011057103052735329,0.9803101420402527,0.8365890979766846,0.9661256074905396,0.916243314743042,0.9716899991035461,0.876375138759613,0.9540069699287415,0.7413874864578247,0.5248395204544067,0.7894980311393738,0.44849807024002075,0.8314790725708008,0.02988281287252903,0.08004799485206604,0.927582323551178,0.602712094783783,0.998039186000824,0.47286903858184814,0.9383218884468079,0.2303490936756134,0.5857307314872742,0.503247857093811
