name,start_time,end_time
"kettle",2023-04-18 09:54:39,2023-04-18 09:57:16
"computer",2023-04-18 10:44:36,2023-04-18 11:42:38
"coffee machine",2023-04-18 15:07:01,2023-04-18 15:21:55
"microwave",2023-04-18 20:56:40,2023-04-18 20:56:55
"coffee machine",2023-04-18 21:54:54,2023-04-18 22:03:03
"computer",2023-04-18 22:10:00,2023-04-18 22:40:36
