timestamp,smartMeter,kettle,computer,coffee machine,microwave
2023-04-19 00:00:00,267.057,0.0,0.0,0.0,0.0
2023-04-19 00:00:01,266.943,0.0,0.0,0.0,0.0
2023-04-19 00:00:02,267.133,0.0,0.0,0.0,0.0
2023-04-19 00:00:03,267.048,0.0,0.0,0.0,0.0
2023-04-19 00:00:04,267.1,0.0,0.0,0.0,0.0
2023-04-19 00:00:05,266.886,0.0,0.0,0.0,0.0
2023-04-19 00:00:06,267.1,0.0,0.0,0.0,0.0
2023-04-19 00:00:07,267.117,0.0,0.0,0.0,0.0
2023-04-19 00:00:08,267.167,0.0,0.0,0.0,0.0
2023-04-19 00:00:09,266.829,0.0,0.0,0.0,0.0
2023-04-19 00:00:10,267.029,0.0,0.0,0.0,0.0
2023-04-19 00:00:11,267.15,0.0,0.0,0.0,0.0
2023-04-19 00:00:12,267.162,0.0,0.0,0.0,0.0
2023-04-19 00:00:13,266.957,0.0,0.0,0.0,0.0
2023-04-19 00:00:14,267.014,0.0,0.0,0.0,0.0
2023-04-19 00:00:15,267.167,0.0,0.0,0.0,0.0
2023-04-19 00:00:16,267.157,0.0,0.0,0.0,0.0
2023-04-19 00:00:17,267.033,0.0,0.0,0.0,0.0
2023-04-19 00:00:18,267.057,0.0,0.0,0.0,0.0
2023-04-19 00:00:19,267.383,0.0,0.0,0.0,0.0
2023-04-19 00:00:20,267.471,0.0,0.0,0.0,0.0
2023-04-19 00:00:21,267.286,0.0,0.0,0.0,0.0
2023-04-19 00:00:22,266.888,0.0,0.0,0.0,0.0
2023-04-19 00:00:23,266.9,0.0,0.0,0.0,0.0
2023-04-19 00:00:24,267.167,0.0,0.0,0.0,0.0
2023-04-19 00:00:25,267.133,0.0,0.0,0.0,0.0
2023-04-19 00:00:26,267.1,0.0,0.0,0.0,0.0
2023-04-19 00:00:27,266.9,0.0,0.0,0.0,0.0
2023-04-19 00:00:28,267.09,0.0,0.0,0.0,0.0
2023-04-19 00:00:29,267.1,0.0,0.0,0.0,0.0
2023-04-19 00:00:30,267.183,0.0,0.0,0.0,0.0
2023-04-19 00:00:31,267.117,0.0,0.0,0.0,0.0
