name,start_time,end_time
"kettle",2023-01-10 09:32:35,2023-01-10 09:37:07
"computer",2023-01-10 11:20:42,2023-01-10 12:52:05
"coffee machine",2023-01-10 14:58:01,2023-01-10 15:02:18
"microwave",2023-01-10 20:41:51,2023-01-10 20:42:10
"coffee machine",2023-01-10 21:57:48,2023-01-10 22:01:22
"computer",2023-01-10 22:10:00,2023-01-10 23:09:41
