name,start_time,end_time
"kettle",2023-04-12 09:49:49,2023-04-12 09:51:16
"computer",2023-04-12 10:47:02,2023-04-12 12:05:59
"coffee machine",2023-04-12 15:11:35,2023-04-12 15:20:43
"microwave",2023-04-12 21:44:27,2023-04-12 21:44:42
"coffee machine",2023-04-12 21:59:32,2023-04-12 22:03:49
"computer",2023-04-12 22:10:00,2023-04-12 22:18:56
