name,start_time,end_time
"kettle",2023-04-07 11:07:03,2023-04-07 11:11:27
"microwave",2023-04-07 21:23:43,2023-04-07 21:23:58
"coffee machine",2023-04-07 22:06:05,2023-04-07 22:29:25
"computer",2023-04-07 22:10:00,2023-04-07 22:40:15
