name,start_time,end_time
"kettle",2023-05-01 10:21:09,2023-05-01 10:21:33
"computer",2023-05-01 10:43:05,2023-05-01 11:42:46
"coffee machine",2023-05-01 15:09:00,2023-05-01 15:13:17
"microwave",2023-05-01 21:37:40,2023-05-01 21:37:55
"coffee machine",2023-05-01 22:01:31,2023-05-01 22:09:40
"computer",2023-05-01 22:10:00,2023-05-01 22:42:12
