name,start_time,end_time
"kettle",2023-01-31 09:46:26,2023-01-31 09:46:48
"computer",2023-01-31 11:26:18,2023-01-31 11:30:22
"coffee machine",2023-01-31 14:41:01,2023-01-31 14:48:19
"microwave",2023-01-31 21:25:42,2023-01-31 21:26:02
"coffee machine",2023-01-31 22:06:03,2023-01-31 22:15:11
"computer",2023-01-31 22:10:00,2023-01-31 22:17:29
