name,start_time,end_time
"kettle",2023-01-30 10:13:04,2023-01-30 10:13:33
"computer",2023-01-30 10:56:23,2023-01-30 11:15:12
"coffee machine",2023-01-30 14:41:15,2023-01-30 14:45:36
"microwave",2023-01-30 21:10:41,2023-01-30 21:11:14
"coffee machine",2023-01-30 21:58:06,2023-01-30 22:02:23
"computer",2023-01-30 22:10:00,2023-01-30 00:17:21
