name,start_time,end_time
"kettle",2023-04-04 10:01:36,2023-04-04 10:06:12
"computer",2023-04-04 10:47:10,2023-04-04 10:52:37
"coffee machine",2023-04-04 15:06:03,2023-04-04 15:29:23
"microwave",2023-04-04 21:11:10,2023-04-04 21:15:32
"coffee machine",2023-04-04 21:59:57,2023-04-04 22:08:06
"computer",2023-04-04 22:10:00,2023-04-04 22:27:15
