name,start_time,end_time
"kettle",2022-12-13 09:44:11,2022-12-13 09:45:14
"computer",2022-12-13 11:24:05,2022-12-13 11:57:23
"coffee machine",2022-12-13 14:37:44,2022-12-13 14:45:04
"microwave",2022-12-13 20:23:26,2022-12-13 20:23:45
"coffee machine",2022-12-13 22:07:39,2022-12-13 22:12:38
"computer",2022-12-13 22:10:00,2022-12-13 22:57:38
