name,start_time,end_time
"kettle",2023-03-09 10:08:43,2023-03-09 10:09:20
"computer",2023-03-09 11:11:23,2023-03-09 11:19:32
"coffee machine",2023-03-09 15:25:28,2023-03-09 15:34:36
"microwave",2023-03-09 21:11:54,2023-03-09 21:12:14
"coffee machine",2023-03-09 22:00:10,2023-03-09 22:07:30
"computer",2023-03-09 22:10:00,2023-03-09 22:18:56
