name,start_time,end_time
"kettle",2023-03-24 10:37:27,2023-03-24 10:37:50
"microwave",2023-03-24 20:40:26,2023-03-24 20:40:59
"coffee machine",2023-03-24 21:59:35,2023-03-24 22:14:29
"computer",2023-03-24 22:10:00,2023-03-24 22:43:18
