name,start_time,end_time
"kettle",2023-05-17 10:24:35,2023-05-17 10:24:56
"computer",2023-05-17 10:50:40,2023-05-17 11:17:46
"coffee machine",2023-05-17 14:41:11,2023-05-17 15:04:31
"microwave",2023-05-17 21:12:25,2023-05-17 21:12:58
"coffee machine",2023-05-17 21:53:00,2023-05-17 21:57:01
"computer",2023-05-17 22:10:00,2023-05-17 22:30:10
