name,start_time,end_time
"kettle",2023-03-08 10:26:22,2023-03-08 10:26:44
"computer",2023-03-08 11:14:13,2023-03-08 11:30:05
"coffee machine",2023-03-08 14:32:06,2023-03-08 14:39:05
"microwave",2023-03-08 21:23:32,2023-03-08 21:24:05
"coffee machine",2023-03-08 22:03:14,2023-03-08 22:18:08
"computer",2023-03-08 22:10:00,2023-03-08 23:32:51
