name,start_time,end_time
"kettle",2023-02-22 10:15:05,2023-02-22 10:15:27
"computer",2023-02-22 10:56:43,2023-02-22 11:04:10
"coffee machine",2023-02-22 15:13:30,2023-02-22 15:17:51
"microwave",2023-02-22 21:19:01,2023-02-22 22:37:26
"coffee machine",2023-02-22 21:54:22,2023-02-22 21:58:39
"computer",2023-02-22 22:10:00,2023-02-22 22:15:27
