name,start_time,end_time
"kettle",2023-02-01 09:57:31,2023-02-01 09:59:54
"computer",2023-02-01 11:04:36,2023-02-01 12:10:50
"coffee machine",2023-02-01 14:51:22,2023-02-01 14:58:42
"microwave",2023-02-01 21:19:39,2023-02-01 21:24:01
"coffee machine",2023-02-01 22:01:18,2023-02-01 22:09:27
"computer",2023-02-01 22:10:00,2023-02-01 22:15:27
