name,start_time,end_time
"kettle",2023-04-20 09:40:11,2023-04-20 09:41:22
"computer",2023-04-20 11:05:16,2023-04-20 13:12:50
"coffee machine",2023-04-20 15:07:19,2023-04-20 15:14:37
"microwave",2023-04-20 20:32:05,2023-04-20 20:36:27
"coffee machine",2023-04-20 21:52:44,2023-04-20 21:59:43
"computer",2023-04-20 22:10:00,2023-04-20 22:28:49
