name,start_time,end_time
"kettle",2023-05-11 10:24:21,2023-05-11 10:24:52
"computer",2023-05-11 11:05:09,2023-05-11 11:09:23
"coffee machine",2023-05-11 15:08:27,2023-05-11 15:12:01
"microwave",2023-05-11 20:29:22,2023-05-11 20:33:44
"coffee machine",2023-05-11 21:57:35,2023-05-11 22:02:28
"computer",2023-05-11 22:10:00,2023-05-11 23:07:19
