name,start_time,end_time
"kettle",2022-12-22 10:25:31,2022-12-22 10:26:08
"computer",2022-12-22 11:07:52,2022-12-22 11:38:12
"coffee machine",2022-12-22 15:26:07,2022-12-22 15:33:25
"microwave",2022-12-22 21:43:05,2022-12-22 21:47:27
"coffee machine",2022-12-22 21:59:52,2022-12-22 22:09:00
"computer",2022-12-22 22:10:00,2022-12-22 00:20:55
