name,start_time,end_time
"kettle",2023-03-15 10:09:02,2023-03-15 10:09:39
"computer",2023-03-15 11:18:07,2023-03-15 11:35:22
"coffee machine",2023-03-15 15:29:20,2023-03-15 15:33:21
"microwave",2023-03-15 21:10:47,2023-03-15 21:11:06
"coffee machine",2023-03-15 21:54:19,2023-03-15 22:17:39
"computer",2023-03-15 22:10:00,2023-03-15 22:38:07
