name,start_time,end_time
"kettle",2023-03-03 11:11:20,2023-03-03 11:11:43
"microwave",2023-03-03 21:17:32,2023-03-03 22:14:00
"coffee machine",2023-03-03 22:05:18,2023-03-03 22:10:11
"computer",2023-03-03 22:10:00,2023-03-03 22:37:06
