name,start_time,end_time
"kettle",2023-01-12 10:01:53,2023-01-12 10:02:14
"computer",2023-01-12 11:12:30,2023-01-12 11:36:34
"coffee machine",2023-01-12 15:15:29,2023-01-12 15:23:38
"microwave",2023-01-12 20:59:45,2023-01-12 21:00:05
"coffee machine",2023-01-12 22:02:16,2023-01-12 22:09:34
"computer",2023-01-12 22:10:00,2023-01-12 00:17:34
