name,start_time,end_time
"kettle",2023-01-11 09:35:03,2023-01-11 09:35:45
"computer",2023-01-11 11:14:27,2023-01-11 11:46:39
"coffee machine",2023-01-11 14:59:11,2023-01-11 15:03:32
"microwave",2023-01-11 21:19:38,2023-01-11 22:38:03
"coffee machine",2023-01-11 22:07:47,2023-01-11 22:11:48
"computer",2023-01-11 22:10:00,2023-01-11 22:27:15
