name,start_time,end_time
"kettle",2023-01-09 10:23:34,2023-01-09 10:24:17
"computer",2023-01-09 10:42:59,2023-01-09 11:15:11
"coffee machine",2023-01-09 14:38:18,2023-01-09 14:43:11
"microwave",2023-01-09 21:00:57,2023-01-09 21:57:25
"coffee machine",2023-01-09 21:59:47,2023-01-09 22:06:46
"computer",2023-01-09 22:10:00,2023-01-09 00:17:21
