timestamp,smartMeter,computer,vacuum cleaner,microwave,kettle
2023-03-11 00:00:58,27.7,24.933,0.0,0.0,0.0
2023-03-11 00:00:59,27.7,24.933,0.0,0.0,0.0
2023-03-11 00:01:00,27.676,24.933,0.0,0.0,0.0
2023-03-11 00:01:01,27.652,24.933,0.0,0.0,0.0
2023-03-11 00:01:02,27.662,24.933,0.0,0.0,0.0
2023-03-11 00:01:03,27.29,24.933,0.0,0.0,0.0
2023-03-11 00:01:04,27.319,24.933,0.0,0.0,0.0
2023-03-11 00:01:05,27.39,24.933,0.0,0.0,0.0
2023-03-11 00:01:06,27.705,24.933,0.0,0.0,0.0
2023-03-11 00:01:07,27.531,24.933,0.0,0.0,0.0
2023-03-11 00:01:08,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:09,27.39,24.933,0.0,0.0,0.0
2023-03-11 00:01:10,27.419,24.933,0.0,0.0,0.0
2023-03-11 00:01:11,27.362,24.933,0.0,0.0,0.0
2023-03-11 00:01:12,27.39,24.933,0.0,0.0,0.0
2023-03-11 00:01:13,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:14,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:15,27.307,24.933,0.0,0.0,0.0
2023-03-11 00:01:16,27.233,24.933,0.0,0.0,0.0
2023-03-11 00:01:17,27.419,24.933,0.0,0.0,0.0
2023-03-11 00:01:18,27.562,24.933,0.0,0.0,0.0
2023-03-11 00:01:19,27.476,24.933,0.0,0.0,0.0
2023-03-11 00:01:20,27.357,24.933,0.0,0.0,0.0
2023-03-11 00:01:21,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:22,27.383,24.933,0.0,0.0,0.0
2023-03-11 00:01:23,27.362,24.933,0.0,0.0,0.0
2023-03-11 00:01:24,27.376,24.933,0.0,0.0,0.0
2023-03-11 00:01:25,27.333,24.933,0.0,0.0,0.0
2023-03-11 00:01:26,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:27,27.331,24.933,0.0,0.0,0.0
2023-03-11 00:01:28,27.39,24.933,0.0,0.0,0.0
2023-03-11 00:01:29,27.348,24.933,0.0,0.0,0.0
2023-03-11 00:01:30,27.333,24.933,0.0,0.0,0.0
2023-03-11 00:01:31,27.367,24.933,0.0,0.0,0.0
2023-03-11 00:01:32,27.324,24.933,0.0,0.0,0.0
2023-03-11 00:01:33,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:34,27.207,24.933,0.0,0.0,0.0
2023-03-11 00:01:35,27.309,24.933,0.0,0.0,0.0
2023-03-11 00:01:36,27.39,24.933,0.0,0.0,0.0
2023-03-11 00:01:37,27.417,24.933,0.0,0.0,0.0
2023-03-11 00:01:38,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:39,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:40,27.862,24.933,0.0,0.0,0.0
2023-03-11 00:01:41,27.876,24.933,0.0,0.0,0.0
2023-03-11 00:01:42,27.767,24.933,0.0,0.0,0.0
2023-03-11 00:01:43,27.39,24.933,0.0,0.0,0.0
2023-03-11 00:01:44,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:45,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:46,27.31,24.933,0.0,0.0,0.0
2023-03-11 00:01:47,27.333,24.933,0.0,0.0,0.0
2023-03-11 00:01:48,27.719,24.933,0.0,0.0,0.0
2023-03-11 00:01:49,28.019,24.933,0.0,0.0,0.0
2023-03-11 00:01:50,27.933,24.933,0.0,0.0,0.0
2023-03-11 00:01:51,27.405,24.933,0.0,0.0,0.0
2023-03-11 00:01:52,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:53,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:54,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:55,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:01:56,27.39,24.933,0.0,0.0,0.0
2023-03-11 00:01:57,27.39,24.933,0.0,0.0,0.0
2023-03-11 00:01:58,27.322,24.933,0.0,0.0,0.0
2023-03-11 00:01:59,27.355,24.933,0.0,0.0,0.0
2023-03-11 00:02:00,27.605,24.933,0.0,0.0,0.0
2023-03-11 00:02:01,27.548,24.933,0.0,0.0,0.0
2023-03-11 00:02:02,27.433,24.933,0.0,0.0,0.0
2023-03-11 00:02:03,27.352,24.933,0.0,0.0,0.0
2023-03-11 00:02:04,27.34,24.933,0.0,0.0,0.0
2023-03-11 00:02:05,27.617,24.933,0.0,0.0,0.0
2023-03-11 00:02:06,27.476,24.933,0.0,0.0,0.0
2023-03-11 00:02:07,27.405,24.933,0.0,0.0,0.0
2023-03-11 00:02:08,27.39,24.933,0.0,0.0,0.0
2023-03-11 00:02:09,27.35,24.933,0.0,0.0,0.0
2023-03-11 00:02:10,27.276,24.933,0.0,0.0,0.0
2023-03-11 00:02:11,27.419,24.933,0.0,0.0,0.0
2023-03-11 00:02:12,27.348,24.933,0.0,0.0,0.0
2023-03-11 00:02:13,27.476,24.933,0.0,0.0,0.0
2023-03-11 00:02:14,27.348,24.933,0.0,0.0,0.0
2023-03-11 00:02:15,31.767,24.933,0.0,0.0,0.0
2023-03-11 00:02:16,33.705,24.933,0.0,0.0,0.0
2023-03-11 00:02:17,33.933,24.933,0.0,0.0,0.0
2023-03-11 00:02:18,34.229,24.933,0.0,0.0,0.0
2023-03-11 00:02:19,34.283,24.933,0.0,0.0,0.0
2023-03-11 00:02:20,34.219,24.933,0.0,0.0,0.0
2023-03-11 00:02:21,34.283,24.933,0.0,0.0,0.0
2023-03-11 00:02:22,34.25,24.933,0.0,0.0,0.0
2023-03-11 00:02:23,34.133,24.933,0.0,0.0,0.0
2023-03-11 00:02:24,34.1,24.933,0.0,0.0,0.0
2023-03-11 00:02:25,33.967,24.933,0.0,0.0,0.0
2023-03-11 00:02:26,33.919,24.933,0.0,0.0,0.0
2023-03-11 00:02:27,33.876,24.933,0.0,0.0,0.0
2023-03-11 00:02:28,34.233,24.933,0.0,0.0,0.0
2023-03-11 00:02:29,34.283,24.933,0.0,0.0,0.0
2023-03-11 00:02:30,34.233,24.933,0.0,0.0,0.0
2023-03-11 00:02:31,34.276,24.933,0.0,0.0,0.0
2023-03-11 00:02:32,34.19,24.933,0.0,0.0,0.0
2023-03-11 00:02:33,34.15,24.933,0.0,0.0,0.0
2023-03-11 00:02:34,34.276,24.933,0.0,0.0,0.0
2023-03-11 00:02:35,33.883,24.933,0.0,0.0,0.0
2023-03-11 00:02:36,33.781,24.933,0.0,0.0,0.0
2023-03-11 00:02:37,33.833,24.933,0.0,0.0,0.0
2023-03-11 00:02:38,33.883,24.933,0.0,0.0,0.0
2023-03-11 00:02:39,34.148,24.933,0.0,0.0,0.0
2023-03-11 00:02:40,34.286,24.933,0.0,0.0,0.0
2023-03-11 00:02:41,34.229,24.933,0.0,0.0,0.0
2023-03-11 00:02:42,34.283,24.933,0.0,0.0,0.0
2023-03-11 00:02:43,34.248,24.933,0.0,0.0,0.0
2023-03-11 00:02:44,34.317,24.933,0.0,0.0,0.0
2023-03-11 00:02:45,34.283,24.933,0.0,0.0,0.0
2023-03-11 00:02:46,34.196,24.933,0.0,0.0,0.0
2023-03-11 00:02:47,34.014,24.933,0.0,0.0,0.0
2023-03-11 00:02:48,33.955,24.933,0.0,0.0,0.0
2023-03-11 00:02:49,33.967,24.933,0.0,0.0,0.0
2023-03-11 00:02:50,34.033,24.933,0.0,0.0,0.0
2023-03-11 00:02:51,34.317,24.933,0.0,0.0,0.0
2023-03-11 00:02:52,34.252,24.933,0.0,0.0,0.0
2023-03-11 00:02:53,34.233,24.933,0.0,0.0,0.0
2023-03-11 00:02:54,34.283,24.933,0.0,0.0,0.0
2023-03-11 00:02:55,34.317,24.933,0.0,0.0,0.0
2023-03-11 00:02:56,34.162,24.933,0.0,0.0,0.0
2023-03-11 00:02:57,34.14,24.933,0.0,0.0,0.0
2023-03-11 00:02:58,34.033,24.933,0.0,0.0,0.0
2023-03-11 00:02:59,33.917,24.933,0.0,0.0,0.0
2023-03-11 00:03:00,34.033,24.933,0.0,0.0,0.0
2023-03-11 00:03:01,34.183,24.933,0.0,0.0,0.0
2023-03-11 00:03:02,34.219,24.933,0.0,0.0,0.0
2023-03-11 00:03:03,34.233,24.933,0.0,0.0,0.0
2023-03-11 00:03:04,34.233,24.933,0.0,0.0,0.0
2023-03-11 00:03:05,34.133,24.933,0.0,0.0,0.0
2023-03-11 00:03:06,34.067,24.933,0.0,0.0,0.0
2023-03-11 00:03:07,33.967,24.933,0.0,0.0,0.0
2023-03-11 00:03:08,34.062,24.933,0.0,0.0,0.0
2023-03-11 00:03:09,34.267,24.933,0.0,0.0,0.0
2023-03-11 00:03:10,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:03:11,34.452,24.933,0.0,0.0,0.0
2023-03-11 00:03:12,34.262,24.933,0.0,0.0,0.0
2023-03-11 00:03:13,34.305,24.933,0.0,0.0,0.0
2023-03-11 00:03:14,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:03:15,34.105,24.933,0.0,0.0,0.0
2023-03-11 00:03:16,34.412,24.933,0.0,0.0,0.0
2023-03-11 00:03:17,34.388,24.933,0.0,0.0,0.0
2023-03-11 00:03:18,34.767,24.933,0.0,0.0,0.0
2023-03-11 00:03:19,34.833,24.933,0.0,0.0,0.0
2023-03-11 00:03:20,34.405,24.933,0.0,0.0,0.0
2023-03-11 00:03:21,34.262,24.933,0.0,0.0,0.0
2023-03-11 00:03:22,34.181,24.933,0.0,0.0,0.0
2023-03-11 00:03:23,34.181,24.933,0.0,0.0,0.0
2023-03-11 00:03:24,34.107,24.933,0.0,0.0,0.0
2023-03-11 00:03:25,33.962,24.933,0.0,0.0,0.0
2023-03-11 00:03:26,33.719,24.933,0.0,0.0,0.0
2023-03-11 00:03:27,34.176,24.933,0.0,0.0,0.0
2023-03-11 00:03:28,34.29,24.933,0.0,0.0,0.0
2023-03-11 00:03:29,34.248,24.933,0.0,0.0,0.0
2023-03-11 00:03:30,34.193,24.933,0.0,0.0,0.0
2023-03-11 00:03:31,34.024,24.933,0.0,0.0,0.0
2023-03-11 00:03:32,33.976,24.933,0.0,0.0,0.0
2023-03-11 00:03:33,34.176,24.933,0.0,0.0,0.0
2023-03-11 00:03:34,34.533,24.933,0.0,0.0,0.0
2023-03-11 00:03:35,34.29,24.933,0.0,0.0,0.0
2023-03-11 00:03:36,34.548,24.933,0.0,0.0,0.0
2023-03-11 00:03:37,34.253,24.933,0.0,0.0,0.0
2023-03-11 00:03:38,34.048,24.933,0.0,0.0,0.0
2023-03-11 00:03:39,34.067,24.933,0.0,0.0,0.0
2023-03-11 00:03:40,34.019,24.933,0.0,0.0,0.0
2023-03-11 00:03:41,34.348,24.933,0.0,0.0,0.0
2023-03-11 00:03:42,34.519,24.933,0.0,0.0,0.0
2023-03-11 00:03:43,34.212,24.933,0.0,0.0,0.0
2023-03-11 00:03:44,34.315,24.933,0.0,0.0,0.0
2023-03-11 00:03:45,34.524,24.933,0.0,0.0,0.0
2023-03-11 00:03:46,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:03:47,34.619,24.933,0.0,0.0,0.0
2023-03-11 00:03:48,34.262,24.933,0.0,0.0,0.0
2023-03-11 00:03:49,34.683,24.933,0.0,0.0,0.0
2023-03-11 00:03:50,34.676,24.933,0.0,0.0,0.0
2023-03-11 00:03:51,34.083,24.933,0.0,0.0,0.0
2023-03-11 00:03:52,34.019,24.933,0.0,0.0,0.0
2023-03-11 00:03:53,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:03:54,34.476,24.933,0.0,0.0,0.0
2023-03-11 00:03:55,34.476,24.933,0.0,0.0,0.0
2023-03-11 00:03:56,34.519,24.933,0.0,0.0,0.0
2023-03-11 00:03:57,34.317,24.933,0.0,0.0,0.0
2023-03-11 00:03:58,34.633,24.933,0.0,0.0,0.0
2023-03-11 00:03:59,33.948,24.933,0.0,0.0,0.0
2023-03-11 00:04:00,34.05,24.933,0.0,0.0,0.0
2023-03-11 00:04:01,34.805,24.933,0.0,0.0,0.0
2023-03-11 00:04:02,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:04:03,34.419,24.933,0.0,0.0,0.0
2023-03-11 00:04:04,34.262,24.933,0.0,0.0,0.0
2023-03-11 00:04:05,33.976,24.933,0.0,0.0,0.0
2023-03-11 00:04:06,34.069,24.933,0.0,0.0,0.0
2023-03-11 00:04:07,34.133,24.933,0.0,0.0,0.0
2023-03-11 00:04:08,34.105,24.933,0.0,0.0,0.0
2023-03-11 00:04:09,34.19,24.933,0.0,0.0,0.0
2023-03-11 00:04:10,34.29,24.933,0.0,0.0,0.0
2023-03-11 00:04:11,34.033,24.933,0.0,0.0,0.0
2023-03-11 00:04:12,34.105,24.933,0.0,0.0,0.0
2023-03-11 00:04:13,33.998,24.933,0.0,0.0,0.0
2023-03-11 00:04:14,34.212,24.933,0.0,0.0,0.0
2023-03-11 00:04:15,34.49,24.933,0.0,0.0,0.0
2023-03-11 00:04:16,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:04:17,34.319,24.933,0.0,0.0,0.0
2023-03-11 00:04:18,34.281,24.933,0.0,0.0,0.0
2023-03-11 00:04:19,34.219,24.933,0.0,0.0,0.0
2023-03-11 00:04:20,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:04:21,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:04:22,34.39,24.933,0.0,0.0,0.0
2023-03-11 00:04:23,34.424,24.933,0.0,0.0,0.0
2023-03-11 00:04:24,34.29,24.933,0.0,0.0,0.0
2023-03-11 00:04:25,33.955,24.933,0.0,0.0,0.0
2023-03-11 00:04:26,34.119,24.933,0.0,0.0,0.0
2023-03-11 00:04:27,34.362,24.933,0.0,0.0,0.0
2023-03-11 00:04:28,34.362,24.933,0.0,0.0,0.0
2023-03-11 00:04:29,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:04:30,33.957,24.933,0.0,0.0,0.0
2023-03-11 00:04:31,34.019,24.933,0.0,0.0,0.0
2023-03-11 00:04:32,34.233,24.933,0.0,0.0,0.0
2023-03-11 00:04:33,34.283,24.933,0.0,0.0,0.0
2023-03-11 00:04:34,34.319,24.933,0.0,0.0,0.0
2023-03-11 00:04:35,34.176,24.933,0.0,0.0,0.0
2023-03-11 00:04:36,34.117,24.933,0.0,0.0,0.0
2023-03-11 00:04:37,34.433,24.933,0.0,0.0,0.0
2023-03-11 00:04:38,34.367,24.933,0.0,0.0,0.0
2023-03-11 00:04:39,34.286,24.933,0.0,0.0,0.0
2023-03-11 00:04:40,34.362,24.933,0.0,0.0,0.0
2023-03-11 00:04:41,34.162,24.933,0.0,0.0,0.0
2023-03-11 00:04:42,34.105,24.933,0.0,0.0,0.0
2023-03-11 00:04:43,34.205,24.933,0.0,0.0,0.0
2023-03-11 00:04:44,34.19,24.933,0.0,0.0,0.0
2023-03-11 00:04:45,34.467,24.933,0.0,0.0,0.0
2023-03-11 00:04:46,34.462,24.933,0.0,0.0,0.0
2023-03-11 00:04:47,34.226,24.933,0.0,0.0,0.0
2023-03-11 00:04:48,34.39,24.933,0.0,0.0,0.0
2023-03-11 00:04:49,34.148,24.933,0.0,0.0,0.0
2023-03-11 00:04:50,34.205,24.933,0.0,0.0,0.0
2023-03-11 00:04:51,34.45,24.933,0.0,0.0,0.0
2023-03-11 00:04:52,34.362,24.933,0.0,0.0,0.0
2023-03-11 00:04:53,34.29,24.933,0.0,0.0,0.0
2023-03-11 00:04:54,34.2,24.933,0.0,0.0,0.0
2023-03-11 00:04:55,34.162,24.933,0.0,0.0,0.0
2023-03-11 00:04:56,34.19,24.933,0.0,0.0,0.0
2023-03-11 00:04:57,34.39,24.933,0.0,0.0,0.0
2023-03-11 00:04:58,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:04:59,34.233,24.933,0.0,0.0,0.0
2023-03-11 00:05:00,34.119,24.933,0.0,0.0,0.0
2023-03-11 00:05:01,33.873,24.933,0.0,0.0,0.0
2023-03-11 00:05:02,34.301,24.933,0.0,0.0,0.0
2023-03-11 00:05:03,34.348,24.933,0.0,0.0,0.0
2023-03-11 00:05:04,34.305,24.933,0.0,0.0,0.0
2023-03-11 00:05:05,34.5,24.933,0.0,0.0,0.0
2023-03-11 00:05:06,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:05:07,34.405,24.933,0.0,0.0,0.0
2023-03-11 00:05:08,34.033,24.933,0.0,0.0,0.0
2023-03-11 00:05:09,34.057,24.933,0.0,0.0,0.0
2023-03-11 00:05:10,34.5,24.933,0.0,0.0,0.0
2023-03-11 00:05:11,34.355,24.933,0.0,0.0,0.0
2023-03-11 00:05:12,34.19,24.933,0.0,0.0,0.0
2023-03-11 00:05:13,34.419,24.933,0.0,0.0,0.0
2023-03-11 00:05:14,34.176,24.933,0.0,0.0,0.0
2023-03-11 00:05:15,34.033,24.933,0.0,0.0,0.0
2023-03-11 00:05:16,34.171,24.933,0.0,0.0,0.0
2023-03-11 00:05:17,34.373,24.933,0.0,0.0,0.0
2023-03-11 00:05:18,34.592,24.933,0.0,0.0,0.0
2023-03-11 00:05:19,34.281,24.933,0.0,0.0,0.0
2023-03-11 00:05:20,34.276,24.933,0.0,0.0,0.0
2023-03-11 00:05:21,34.433,24.933,0.0,0.0,0.0
2023-03-11 00:05:22,33.99,24.933,0.0,0.0,0.0
2023-03-11 00:05:23,34.033,24.933,0.0,0.0,0.0
2023-03-11 00:05:24,34.205,24.933,0.0,0.0,0.0
2023-03-11 00:05:25,34.305,24.933,0.0,0.0,0.0
2023-03-11 00:05:26,34.471,24.933,0.0,0.0,0.0
2023-03-11 00:05:27,34.271,24.933,0.0,0.0,0.0
2023-03-11 00:05:28,34.383,24.933,0.0,0.0,0.0
2023-03-11 00:05:29,34.548,24.933,0.0,0.0,0.0
2023-03-11 00:05:30,33.907,24.933,0.0,0.0,0.0
2023-03-11 00:05:31,33.99,24.933,0.0,0.0,0.0
2023-03-11 00:05:32,34.345,24.933,0.0,0.0,0.0
2023-03-11 00:05:33,34.212,24.933,0.0,0.0,0.0
2023-03-11 00:05:34,34.376,24.933,0.0,0.0,0.0
2023-03-11 00:05:35,34.371,24.933,0.0,0.0,0.0
2023-03-11 00:05:36,33.976,24.933,0.0,0.0,0.0
2023-03-11 00:05:37,34.202,24.933,0.0,0.0,0.0
2023-03-11 00:05:38,34.405,24.933,0.0,0.0,0.0
2023-03-11 00:05:39,34.262,24.933,0.0,0.0,0.0
2023-03-11 00:05:40,34.357,24.933,0.0,0.0,0.0
2023-03-11 00:05:41,34.374,24.933,0.0,0.0,0.0
2023-03-11 00:05:42,33.917,24.933,0.0,0.0,0.0
2023-03-11 00:05:43,34.062,24.933,0.0,0.0,0.0
2023-03-11 00:05:44,34.419,24.933,0.0,0.0,0.0
2023-03-11 00:05:45,34.276,24.933,0.0,0.0,0.0
2023-03-11 00:05:46,34.417,24.933,0.0,0.0,0.0
2023-03-11 00:05:47,34.433,24.933,0.0,0.0,0.0
2023-03-11 00:05:48,34.469,24.933,0.0,0.0,0.0
2023-03-11 00:05:49,34.376,24.933,0.0,0.0,0.0
2023-03-11 00:05:50,34.352,24.933,0.0,0.0,0.0
2023-03-11 00:05:51,34.819,24.933,0.0,0.0,0.0
2023-03-11 00:05:52,34.705,24.933,0.0,0.0,0.0
2023-03-11 00:05:53,34.433,24.933,0.0,0.0,0.0
2023-03-11 00:05:54,34.376,24.933,0.0,0.0,0.0
2023-03-11 00:05:55,34.393,24.933,0.0,0.0,0.0
2023-03-11 00:05:56,34.476,24.933,0.0,0.0,0.0
2023-03-11 00:05:57,34.562,24.933,0.0,0.0,0.0
2023-03-11 00:05:58,34.662,24.933,0.0,0.0,0.0
2023-03-11 00:05:59,34.893,24.933,0.0,0.0,0.0
2023-03-11 00:06:00,34.781,24.933,0.0,0.0,0.0
2023-03-11 00:06:01,34.69,24.933,0.0,0.0,0.0
2023-03-11 00:06:02,34.962,24.933,0.0,0.0,0.0
2023-03-11 00:06:03,34.693,24.933,0.0,0.0,0.0
2023-03-11 00:06:04,34.564,24.933,0.0,0.0,0.0
2023-03-11 00:06:05,34.929,24.933,0.0,0.0,0.0
2023-03-11 00:06:06,34.826,24.933,0.0,0.0,0.0
2023-03-11 00:06:07,34.69,24.933,0.0,0.0,0.0
2023-03-11 00:06:08,34.533,24.933,0.0,0.0,0.0
2023-03-11 00:06:09,34.048,24.933,0.0,0.0,0.0
2023-03-11 00:06:10,33.924,24.933,0.0,0.0,0.0
2023-03-11 00:06:11,33.869,24.933,0.0,0.0,0.0
2023-03-11 00:06:12,34.148,24.933,0.0,0.0,0.0
2023-03-11 00:06:13,34.376,24.933,0.0,0.0,0.0
2023-03-11 00:06:14,34.367,24.933,0.0,0.0,0.0
2023-03-11 00:06:15,34.276,24.933,0.0,0.0,0.0
2023-03-11 00:06:16,34.39,24.933,0.0,0.0,0.0
2023-03-11 00:06:17,33.883,24.933,0.0,0.0,0.0
2023-03-11 00:06:18,34.262,24.933,0.0,0.0,0.0
2023-03-11 00:06:19,34.833,24.933,0.0,0.0,0.0
2023-03-11 00:06:20,34.29,24.933,0.0,0.0,0.0
2023-03-11 00:06:21,34.3,24.933,0.0,0.0,0.0
2023-03-11 00:06:22,34.49,24.933,0.0,0.0,0.0
2023-03-11 00:06:23,34.148,24.933,0.0,0.0,0.0
2023-03-11 00:06:24,34.15,24.933,0.0,0.0,0.0
2023-03-11 00:06:25,34.148,24.933,0.0,0.0,0.0
2023-03-11 00:06:26,34.29,24.933,0.0,0.0,0.0
2023-03-11 00:06:27,34.533,24.933,0.0,0.0,0.0
2023-03-11 00:06:28,34.076,24.933,0.0,0.0,0.0
2023-03-11 00:06:29,34.248,24.933,0.0,0.0,0.0
2023-03-11 00:06:30,34.25,24.933,0.0,0.0,0.0
2023-03-11 00:06:31,34.243,24.933,0.0,0.0,0.0
2023-03-11 00:06:32,34.157,24.933,0.0,0.0,0.0
2023-03-11 00:06:33,34.05,24.933,0.0,0.0,0.0
2023-03-11 00:06:34,33.948,24.933,0.0,0.0,0.0
2023-03-11 00:06:35,33.976,24.933,0.0,0.0,0.0
2023-03-11 00:06:36,34.205,24.933,0.0,0.0,0.0
2023-03-11 00:06:37,34.288,24.933,0.0,0.0,0.0
2023-03-11 00:06:38,34.276,24.933,0.0,0.0,0.0
2023-03-11 00:06:39,34.29,24.933,0.0,0.0,0.0
2023-03-11 00:06:40,34.205,24.933,0.0,0.0,0.0
2023-03-11 00:06:41,34.162,24.933,0.0,0.0,0.0
2023-03-11 00:06:42,34.2,24.933,0.0,0.0,0.0
2023-03-11 00:06:43,34.426,24.933,0.0,0.0,0.0
2023-03-11 00:06:44,34.35,24.933,0.0,0.0,0.0
2023-03-11 00:06:45,34.321,24.933,0.0,0.0,0.0
2023-03-11 00:06:46,34.326,24.933,0.0,0.0,0.0
2023-03-11 00:06:47,34.105,24.933,0.0,0.0,0.0
2023-03-11 00:06:48,34.59,24.933,0.0,0.0,0.0
2023-03-11 00:06:49,34.633,24.933,0.0,0.0,0.0
2023-03-11 00:06:50,34.319,24.933,0.0,0.0,0.0
2023-03-11 00:06:51,34.19,24.933,0.0,0.0,0.0
2023-03-11 00:06:52,33.948,24.933,0.0,0.0,0.0
2023-03-11 00:06:53,34.483,24.933,0.0,0.0,0.0
2023-03-11 00:06:54,34.233,24.933,0.0,0.0,0.0
2023-03-11 00:06:55,34.393,24.933,0.0,0.0,0.0
2023-03-11 00:06:56,33.976,24.933,0.0,0.0,0.0
2023-03-11 00:06:57,34.024,24.933,0.0,0.0,0.0
2023-03-11 00:06:58,34.462,24.933,0.0,0.0,0.0
2023-03-11 00:06:59,34.333,24.933,0.0,0.0,0.0
2023-03-11 00:07:00,34.348,24.933,0.0,0.0,0.0
2023-03-11 00:07:01,34.255,24.933,0.0,0.0,0.0
