timestamp,smartMeter,kettle,computer,coffee machine,microwave
2023-01-24 00:00:00,8.957,0.0,0.0,0.0,0.0
2023-01-24 00:00:01,9.114,0.0,0.0,0.0,0.0
2023-01-24 00:00:02,9.257,0.0,0.0,0.0,0.0
2023-01-24 00:00:03,9.286,0.0,0.0,0.0,0.0
2023-01-24 00:00:04,9.214,0.0,0.0,0.0,0.0
2023-01-24 00:00:05,8.948,0.0,0.0,0.0,0.0
2023-01-24 00:00:06,9.114,0.0,0.0,0.0,0.0
2023-01-24 00:00:07,9.34,0.0,0.0,0.0,0.0
2023-01-24 00:00:08,9.229,0.0,0.0,0.0,0.0
2023-01-24 00:00:09,9.257,0.0,0.0,0.0,0.0
2023-01-24 00:00:10,9.22,0.0,0.0,0.0,0.0
2023-01-24 00:00:11,9.049,0.0,0.0,0.0,0.0
2023-01-24 00:00:12,8.846,0.0,0.0,0.0,0.0
2023-01-24 00:00:13,9.02,0.0,0.0,0.0,0.0
2023-01-24 00:00:14,9.329,0.0,0.0,0.0,0.0
2023-01-24 00:00:15,9.488,0.0,0.0,0.0,0.0
2023-01-24 00:00:16,9.414,0.0,0.0,0.0,0.0
2023-01-24 00:00:17,9.129,0.0,0.0,0.0,0.0
2023-01-24 00:00:18,8.738,0.0,0.0,0.0,0.0
2023-01-24 00:00:19,8.886,0.0,0.0,0.0,0.0
2023-01-24 00:00:20,9.25,0.0,0.0,0.0,0.0
2023-01-24 00:00:21,9.25,0.0,0.0,0.0,0.0
2023-01-24 00:00:22,9.297,0.0,0.0,0.0,0.0
2023-01-24 00:00:23,9.286,0.0,0.0,0.0,0.0
2023-01-24 00:00:24,9.286,0.0,0.0,0.0,0.0
2023-01-24 00:00:25,8.871,0.0,0.0,0.0,0.0
2023-01-24 00:00:26,8.814,0.0,0.0,0.0,0.0
2023-01-24 00:00:27,8.85,0.0,0.0,0.0,0.0
2023-01-24 00:00:28,9.114,0.0,0.0,0.0,0.0
2023-01-24 00:00:29,9.357,0.0,0.0,0.0,0.0
2023-01-24 00:00:30,9.3,0.0,0.0,0.0,0.0
2023-01-24 00:00:31,9.243,0.0,0.0,0.0,0.0
2023-01-24 00:00:32,9.243,0.0,0.0,0.0,0.0
2023-01-24 00:00:33,9.05,0.0,0.0,0.0,0.0
2023-01-24 00:00:34,9.171,0.0,0.0,0.0,0.0
2023-01-24 00:00:35,9.0,0.0,0.0,0.0,0.0
2023-01-24 00:00:36,9.114,0.0,0.0,0.0,0.0
2023-01-24 00:00:37,9.186,0.0,0.0,0.0,0.0
2023-01-24 00:00:38,9.2,0.0,0.0,0.0,0.0
2023-01-24 00:00:39,9.3,0.0,0.0,0.0,0.0
2023-01-24 00:00:40,9.243,0.0,0.0,0.0,0.0
2023-01-24 00:00:41,9.3,0.0,0.0,0.0,0.0
2023-01-24 00:00:42,9.248,0.0,0.0,0.0,0.0
2023-01-24 00:00:43,9.248,0.0,0.0,0.0,0.0
2023-01-24 00:00:44,9.095,0.0,0.0,0.0,0.0
2023-01-24 00:00:45,9.429,0.0,0.0,0.0,0.0
2023-01-24 00:00:46,9.283,0.0,0.0,0.0,0.0
2023-01-24 00:00:47,9.5,0.0,0.0,0.0,0.0
2023-01-24 00:00:48,9.671,0.0,0.0,0.0,0.0
2023-01-24 00:00:49,9.65,0.0,0.0,0.0,0.0
2023-01-24 00:00:50,9.71,0.0,0.0,0.0,0.0
2023-01-24 00:00:51,9.664,0.0,0.0,0.0,0.0
2023-01-24 00:00:52,9.843,0.0,0.0,0.0,0.0
2023-01-24 00:00:53,9.633,0.0,0.0,0.0,0.0
2023-01-24 00:00:54,9.61,0.0,0.0,0.0,0.0
2023-01-24 00:00:55,9.521,0.0,0.0,0.0,0.0
2023-01-24 00:00:56,8.975,0.0,0.0,0.0,0.0
2023-01-24 00:00:57,8.912,0.0,0.0,0.0,0.0
2023-01-24 00:00:58,9.176,0.0,0.0,0.0,0.0
2023-01-24 00:00:59,9.205,0.0,0.0,0.0,0.0
2023-01-24 00:01:00,9.208,0.0,0.0,0.0,0.0
2023-01-24 00:01:01,9.212,0.0,0.0,0.0,0.0
2023-01-24 00:01:02,9.486,0.0,0.0,0.0,0.0
2023-01-24 00:01:03,9.638,0.0,0.0,0.0,0.0
2023-01-24 00:01:04,9.657,0.0,0.0,0.0,0.0
2023-01-24 00:01:05,9.086,0.0,0.0,0.0,0.0
2023-01-24 00:01:06,8.943,0.0,0.0,0.0,0.0
2023-01-24 00:01:07,8.733,0.0,0.0,0.0,0.0
2023-01-24 00:01:08,9.195,0.0,0.0,0.0,0.0
2023-01-24 00:01:09,9.581,0.0,0.0,0.0,0.0
2023-01-24 00:01:10,9.657,0.0,0.0,0.0,0.0
2023-01-24 00:01:11,9.312,0.0,0.0,0.0,0.0
2023-01-24 00:01:12,9.286,0.0,0.0,0.0,0.0
2023-01-24 00:01:13,9.31,0.0,0.0,0.0,0.0
2023-01-24 00:01:14,9.2,0.0,0.0,0.0,0.0
2023-01-24 00:01:15,9.447,0.0,0.0,0.0,0.0
2023-01-24 00:01:16,9.305,0.0,0.0,0.0,0.0
2023-01-24 00:01:17,9.257,0.0,0.0,0.0,0.0
2023-01-24 00:01:18,9.343,0.0,0.0,0.0,0.0
2023-01-24 00:01:19,9.317,0.0,0.0,0.0,0.0
2023-01-24 00:01:20,9.067,0.0,0.0,0.0,0.0
2023-01-24 00:01:21,9.176,0.0,0.0,0.0,0.0
2023-01-24 00:01:22,9.333,0.0,0.0,0.0,0.0
2023-01-24 00:01:23,9.329,0.0,0.0,0.0,0.0
2023-01-24 00:01:24,9.214,0.0,0.0,0.0,0.0
2023-01-24 00:01:25,9.274,0.0,0.0,0.0,0.0
2023-01-24 00:01:26,9.243,0.0,0.0,0.0,0.0
2023-01-24 00:01:27,9.2,0.0,0.0,0.0,0.0
2023-01-24 00:01:28,8.836,0.0,0.0,0.0,0.0
2023-01-24 00:01:29,8.876,0.0,0.0,0.0,0.0
2023-01-24 00:01:30,8.914,0.0,0.0,0.0,0.0
2023-01-24 00:01:31,9.217,0.0,0.0,0.0,0.0
2023-01-24 00:01:32,9.243,0.0,0.0,0.0,0.0
2023-01-24 00:01:33,9.167,0.0,0.0,0.0,0.0
2023-01-24 00:01:34,9.107,0.0,0.0,0.0,0.0
2023-01-24 00:01:35,9.229,0.0,0.0,0.0,0.0
2023-01-24 00:01:36,9.3,0.0,0.0,0.0,0.0
2023-01-24 00:01:37,9.3,0.0,0.0,0.0,0.0
2023-01-24 00:01:38,9.3,0.0,0.0,0.0,0.0
2023-01-24 00:01:39,9.257,0.0,0.0,0.0,0.0
2023-01-24 00:01:40,9.2,0.0,0.0,0.0,0.0
2023-01-24 00:01:41,9.18,0.0,0.0,0.0,0.0
2023-01-24 00:01:42,9.037,0.0,0.0,0.0,0.0
2023-01-24 00:01:43,8.999,0.0,0.0,0.0,0.0
2023-01-24 00:01:44,9.199,0.0,0.0,0.0,0.0
2023-01-24 00:01:45,9.451,0.0,0.0,0.0,0.0
2023-01-24 00:01:46,9.337,0.0,0.0,0.0,0.0
2023-01-24 00:01:47,9.214,0.0,0.0,0.0,0.0
2023-01-24 00:01:48,9.257,0.0,0.0,0.0,0.0
2023-01-24 00:01:49,9.143,0.0,0.0,0.0,0.0
2023-01-24 00:01:50,9.183,0.0,0.0,0.0,0.0
2023-01-24 00:01:51,9.255,0.0,0.0,0.0,0.0
2023-01-24 00:01:52,9.114,0.0,0.0,0.0,0.0
2023-01-24 00:01:53,8.795,0.0,0.0,0.0,0.0
2023-01-24 00:01:54,8.871,0.0,0.0,0.0,0.0
2023-01-24 00:01:55,8.957,0.0,0.0,0.0,0.0
2023-01-24 00:01:56,9.143,0.0,0.0,0.0,0.0
2023-01-24 00:01:57,9.243,0.0,0.0,0.0,0.0
2023-01-24 00:01:58,9.3,0.0,0.0,0.0,0.0
2023-01-24 00:01:59,9.3,0.0,0.0,0.0,0.0
