timestamp,smartMeter,microwave,kettle,computer
2022-12-17 00:00:00,265.9,0.0,0.0,0.0
2022-12-17 00:00:01,265.85,0.0,0.0,0.0
2022-12-17 00:00:02,265.843,0.0,0.0,0.0
2022-12-17 00:00:03,265.833,0.0,0.0,0.0
2022-12-17 00:00:04,266.029,0.0,0.0,0.0
2022-12-17 00:00:05,265.9,0.0,0.0,0.0
2022-12-17 00:00:06,265.825,0.0,0.0,0.0
2022-12-17 00:00:07,265.776,0.0,0.0,0.0
2022-12-17 00:00:08,266.0,0.0,0.0,0.0
2022-12-17 00:00:09,266.086,0.0,0.0,0.0
2022-12-17 00:00:10,265.936,0.0,0.0,0.0
2022-12-17 00:00:11,265.833,0.0,0.0,0.0
2022-12-17 00:00:12,265.85,0.0,0.0,0.0
2022-12-17 00:00:13,265.9,0.0,0.0,0.0
2022-12-17 00:00:14,265.9,0.0,0.0,0.0
2022-12-17 00:00:15,265.867,0.0,0.0,0.0
2022-12-17 00:00:16,265.771,0.0,0.0,0.0
2022-12-17 00:00:17,265.886,0.0,0.0,0.0
2022-12-17 00:00:18,265.962,0.0,0.0,0.0
2022-12-17 00:00:19,266.081,0.0,0.0,0.0
2022-12-17 00:00:20,265.857,0.0,0.0,0.0
2022-12-17 00:00:21,265.84,0.0,0.0,0.0
2022-12-17 00:00:22,265.807,0.0,0.0,0.0
2022-12-17 00:00:23,265.85,0.0,0.0,0.0
2022-12-17 00:00:24,265.857,0.0,0.0,0.0
2022-12-17 00:00:25,265.9,0.0,0.0,0.0
2022-12-17 00:00:26,265.8,0.0,0.0,0.0
2022-12-17 00:00:27,265.886,0.0,0.0,0.0
2022-12-17 00:00:28,265.9,0.0,0.0,0.0
2022-12-17 00:00:29,265.9,0.0,0.0,0.0
2022-12-17 00:00:30,265.886,0.0,0.0,0.0
2022-12-17 00:00:31,265.733,0.0,0.0,0.0
2022-12-17 00:00:32,265.733,0.0,0.0,0.0
2022-12-17 00:00:33,265.836,0.0,0.0,0.0
2022-12-17 00:00:34,265.843,0.0,0.0,0.0
2022-12-17 00:00:35,265.857,0.0,0.0,0.0
2022-12-17 00:00:36,265.843,0.0,0.0,0.0
2022-12-17 00:00:37,265.95,0.0,0.0,0.0
2022-12-17 00:00:38,265.867,0.0,0.0,0.0
2022-12-17 00:00:39,265.814,0.0,0.0,0.0
2022-12-17 00:00:40,265.867,0.0,0.0,0.0
2022-12-17 00:00:41,265.836,0.0,0.0,0.0
2022-12-17 00:00:42,265.843,0.0,0.0,0.0
2022-12-17 00:00:43,265.79,0.0,0.0,0.0
2022-12-17 00:00:44,265.883,0.0,0.0,0.0
2022-12-17 00:00:45,265.82,0.0,0.0,0.0
2022-12-17 00:00:46,265.757,0.0,0.0,0.0
2022-12-17 00:00:47,265.629,0.0,0.0,0.0
2022-12-17 00:00:48,265.717,0.0,0.0,0.0
2022-12-17 00:00:49,266.1,0.0,0.0,0.0
2022-12-17 00:00:50,265.932,0.0,0.0,0.0
2022-12-17 00:00:51,265.843,0.0,0.0,0.0
2022-12-17 00:00:52,265.8,0.0,0.0,0.0
2022-12-17 00:00:53,265.871,0.0,0.0,0.0
2022-12-17 00:00:54,265.85,0.0,0.0,0.0
2022-12-17 00:00:55,265.886,0.0,0.0,0.0
2022-12-17 00:00:56,265.943,0.0,0.0,0.0
2022-12-17 00:00:57,265.911,0.0,0.0,0.0
2022-12-17 00:00:58,266.124,0.0,0.0,0.0
2022-12-17 00:00:59,266.152,0.0,0.0,0.0
2022-12-17 00:01:00,266.2,0.0,0.0,0.0
2022-12-17 00:01:01,266.133,0.0,0.0,0.0
2022-12-17 00:01:02,266.105,0.0,0.0,0.0
2022-12-17 00:01:03,265.783,0.0,0.0,0.0
2022-12-17 00:01:04,265.843,0.0,0.0,0.0
2022-12-17 00:01:05,265.907,0.0,0.0,0.0
2022-12-17 00:01:06,266.1,0.0,0.0,0.0
2022-12-17 00:01:07,265.949,0.0,0.0,0.0
2022-12-17 00:01:08,265.9,0.0,0.0,0.0
2022-12-17 00:01:09,265.9,0.0,0.0,0.0
2022-12-17 00:01:10,265.857,0.0,0.0,0.0
2022-12-17 00:01:11,265.817,0.0,0.0,0.0
2022-12-17 00:01:12,265.9,0.0,0.0,0.0
2022-12-17 00:01:13,265.9,0.0,0.0,0.0
2022-12-17 00:01:14,265.9,0.0,0.0,0.0
2022-12-17 00:01:15,265.717,0.0,0.0,0.0
2022-12-17 00:01:16,265.7,0.0,0.0,0.0
2022-12-17 00:01:17,265.886,0.0,0.0,0.0
2022-12-17 00:01:18,266.029,0.0,0.0,0.0
2022-12-17 00:01:19,265.943,0.0,0.0,0.0
2022-12-17 00:01:20,265.81,0.0,0.0,0.0
2022-12-17 00:01:21,265.857,0.0,0.0,0.0
2022-12-17 00:01:22,265.857,0.0,0.0,0.0
2022-12-17 00:01:23,265.817,0.0,0.0,0.0
2022-12-17 00:01:24,265.9,0.0,0.0,0.0
2022-12-17 00:01:25,265.814,0.0,0.0,0.0
2022-12-17 00:01:26,265.888,0.0,0.0,0.0
2022-12-17 00:01:27,265.798,0.0,0.0,0.0
2022-12-17 00:01:28,265.857,0.0,0.0,0.0
2022-12-17 00:01:29,265.871,0.0,0.0,0.0
2022-12-17 00:01:30,265.8,0.0,0.0,0.0
2022-12-17 00:01:31,265.833,0.0,0.0,0.0
2022-12-17 00:01:32,265.833,0.0,0.0,0.0
2022-12-17 00:01:33,265.843,0.0,0.0,0.0
2022-12-17 00:01:34,265.717,0.0,0.0,0.0
2022-12-17 00:01:35,265.795,0.0,0.0,0.0
2022-12-17 00:01:36,265.857,0.0,0.0,0.0
2022-12-17 00:01:37,265.883,0.0,0.0,0.0
2022-12-17 00:01:38,265.9,0.0,0.0,0.0
2022-12-17 00:01:39,265.843,0.0,0.0,0.0
2022-12-17 00:01:40,266.386,0.0,0.0,0.0
2022-12-17 00:01:41,266.386,0.0,0.0,0.0
2022-12-17 00:01:42,266.233,0.0,0.0,0.0
2022-12-17 00:01:43,265.857,0.0,0.0,0.0
2022-12-17 00:01:44,265.9,0.0,0.0,0.0
2022-12-17 00:01:45,265.9,0.0,0.0,0.0
2022-12-17 00:01:46,265.833,0.0,0.0,0.0
2022-12-17 00:01:47,265.8,0.0,0.0,0.0
2022-12-17 00:01:48,266.186,0.0,0.0,0.0
2022-12-17 00:01:49,266.486,0.0,0.0,0.0
2022-12-17 00:01:50,266.4,0.0,0.0,0.0
2022-12-17 00:01:51,265.886,0.0,0.0,0.0
2022-12-17 00:01:52,265.883,0.0,0.0,0.0
2022-12-17 00:01:53,265.9,0.0,0.0,0.0
2022-12-17 00:01:54,265.9,0.0,0.0,0.0
2022-12-17 00:01:55,265.9,0.0,0.0,0.0
2022-12-17 00:01:56,265.8,0.0,0.0,0.0
2022-12-17 00:01:57,265.857,0.0,0.0,0.0
2022-12-17 00:01:58,265.817,0.0,0.0,0.0
2022-12-17 00:01:59,265.85,0.0,0.0,0.0
2022-12-17 00:02:00,266.071,0.0,0.0,0.0
2022-12-17 00:02:01,266.014,0.0,0.0,0.0
2022-12-17 00:02:02,265.9,0.0,0.0,0.0
2022-12-17 00:02:03,265.833,0.0,0.0,0.0
2022-12-17 00:02:04,265.85,0.0,0.0,0.0
2022-12-17 00:02:05,266.083,0.0,0.0,0.0
2022-12-17 00:02:06,265.943,0.0,0.0,0.0
2022-12-17 00:02:07,265.852,0.0,0.0,0.0
2022-12-17 00:02:08,265.857,0.0,0.0,0.0
2022-12-17 00:02:09,265.85,0.0,0.0,0.0
2022-12-17 00:02:10,265.8,0.0,0.0,0.0
2022-12-17 00:02:11,265.886,0.0,0.0,0.0
2022-12-17 00:02:12,265.843,0.0,0.0,0.0
2022-12-17 00:02:13,265.843,0.0,0.0,0.0
2022-12-17 00:02:14,265.9,0.0,0.0,0.0
2022-12-17 00:02:15,270.343,0.0,0.0,0.0
