epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.8778112530708313,4.421902477452902e+16,0.8784717321395874,0.8749938011169434,0.8814712762832642,1.1289211586373222e+17,0.8816203474998474,0.8709893822669983
1,0.8790367841720581,5.525793683380634e+16,0.8796164393424988,0.876148521900177,0.8572919368743896,4.237438786050458e+16,0.8572895526885986,0.8469379544258118
2,0.8806266784667969,6.784922187254989e+16,0.881287157535553,0.8777981400489807,0.11783313006162643,1.127802491455406e+17,0.11836700886487961,0.11693581193685532
3,0.8764532208442688,9.75813391375401e+16,0.876973032951355,0.8734431862831116,0.884154200553894,3.227115074753659e+17,0.8844192028045654,0.8737545013427734
4,0.8820177912712097,1.0902167172520346e+17,0.8825808763504028,0.8791012763977051,0.11342784017324448,2.4722266406466355e+17,0.11351064592599869,0.11214188486337662
5,0.8794508576393127,1.4935293505306624e+17,0.8801629543304443,0.8766928911209106,0.8756417632102966,1.3291214384136192e+17,0.8768010139465332,0.8662281632423401
6,0.8768010139465332,1.6032889577668608e+17,0.8772958517074585,0.8738226294517517,0.8853135108947754,7.346272866653962e+17,0.8853135108947754,0.874638020992279
7,0.8784902691841125,2.4319589170649498e+17,0.8789956569671631,0.8754721879959106,0.1052134707570076,6.33713834590208e+17,0.11405021697282791,0.11251819878816605
8,0.8778278231620789,2.586638728256553e+17,0.8784034252166748,0.8749113082885742,0.8796330094337463,5.948276130090844e+17,0.8810076117515564,0.8703839778900146
9,0.8775463104248047,3.115389231489352e+17,0.8781404495239258,0.8746638894081116,0.8605378866195679,2.768632469866414e+17,0.8616617918014526,0.8512573838233948
