timestamp,smartMeter,kettle,microwave,coffee machine,computer
2023-01-20 00:00:00,14.743,0.0,0.0,0.0,0.0
2023-01-20 00:00:01,14.619,0.0,0.0,0.0,0.0
2023-01-20 00:00:02,15.0,0.0,0.0,0.0,0.0
2023-01-20 00:00:03,15.107,0.0,0.0,0.0,0.0
2023-01-20 00:00:04,14.507,0.0,0.0,0.0,0.0
2023-01-20 00:00:05,14.579,0.0,0.0,0.0,0.0
2023-01-20 00:00:06,14.718,0.0,0.0,0.0,0.0
2023-01-20 00:00:07,14.624,0.0,0.0,0.0,0.0
2023-01-20 00:00:08,14.59,0.0,0.0,0.0,0.0
2023-01-20 00:00:09,14.586,0.0,0.0,0.0,0.0
2023-01-20 00:00:10,14.633,0.0,0.0,0.0,0.0
2023-01-20 00:00:11,14.214,0.0,0.0,0.0,0.0
2023-01-20 00:00:12,14.643,0.0,0.0,0.0,0.0
2023-01-20 00:00:13,14.717,0.0,0.0,0.0,0.0
2023-01-20 00:00:14,14.117,0.0,0.0,0.0,0.0
2023-01-20 00:00:15,14.56,0.0,0.0,0.0,0.0
2023-01-20 00:00:16,14.714,0.0,0.0,0.0,0.0
2023-01-20 00:00:17,14.35,0.0,0.0,0.0,0.0
2023-01-20 00:00:18,14.605,0.0,0.0,0.0,0.0
2023-01-20 00:00:19,14.131,0.0,0.0,0.0,0.0
2023-01-20 00:00:20,14.638,0.0,0.0,0.0,0.0
2023-01-20 00:00:21,14.407,0.0,0.0,0.0,0.0
2023-01-20 00:00:22,14.361,0.0,0.0,0.0,0.0
2023-01-20 00:00:23,14.515,0.0,0.0,0.0,0.0
2023-01-20 00:00:24,14.429,0.0,0.0,0.0,0.0
2023-01-20 00:00:25,14.5,0.0,0.0,0.0,0.0
2023-01-20 00:00:26,14.457,0.0,0.0,0.0,0.0
2023-01-20 00:00:27,14.786,0.0,0.0,0.0,0.0
2023-01-20 00:00:28,14.623,0.0,0.0,0.0,0.0
2023-01-20 00:00:29,14.333,0.0,0.0,0.0,0.0
2023-01-20 00:00:30,14.474,0.0,0.0,0.0,0.0
2023-01-20 00:00:31,14.508,0.0,0.0,0.0,0.0
2023-01-20 00:00:32,15.033,0.0,0.0,0.0,0.0
2023-01-20 00:00:33,14.867,0.0,0.0,0.0,0.0
2023-01-20 00:00:34,14.686,0.0,0.0,0.0,0.0
2023-01-20 00:00:35,14.633,0.0,0.0,0.0,0.0
2023-01-20 00:00:36,14.871,0.0,0.0,0.0,0.0
2023-01-20 00:00:37,14.743,0.0,0.0,0.0,0.0
2023-01-20 00:00:38,14.807,0.0,0.0,0.0,0.0
2023-01-20 00:00:39,14.14,0.0,0.0,0.0,0.0
2023-01-20 00:00:40,14.438,0.0,0.0,0.0,0.0
2023-01-20 00:00:41,13.936,0.0,0.0,0.0,0.0
2023-01-20 00:00:42,14.771,0.0,0.0,0.0,0.0
2023-01-20 00:00:43,14.686,0.0,0.0,0.0,0.0
2023-01-20 00:00:44,14.758,0.0,0.0,0.0,0.0
2023-01-20 00:00:45,14.667,0.0,0.0,0.0,0.0
2023-01-20 00:00:46,14.424,0.0,0.0,0.0,0.0
2023-01-20 00:00:47,14.045,0.0,0.0,0.0,0.0
2023-01-20 00:00:48,14.39,0.0,0.0,0.0,0.0
2023-01-20 00:00:49,14.543,0.0,0.0,0.0,0.0
2023-01-20 00:00:50,14.6,0.0,0.0,0.0,0.0
2023-01-20 00:00:51,14.481,0.0,0.0,0.0,0.0
2023-01-20 00:00:52,14.629,0.0,0.0,0.0,0.0
2023-01-20 00:00:53,14.536,0.0,0.0,0.0,0.0
2023-01-20 00:00:54,13.967,0.0,0.0,0.0,0.0
2023-01-20 00:00:55,14.5,0.0,0.0,0.0,0.0
2023-01-20 00:00:56,14.633,0.0,0.0,0.0,0.0
2023-01-20 00:00:57,14.526,0.0,0.0,0.0,0.0
2023-01-20 00:00:58,14.617,0.0,0.0,0.0,0.0
2023-01-20 00:00:59,13.788,0.0,0.0,0.0,0.0
2023-01-20 00:01:00,14.5,0.0,0.0,0.0,0.0
2023-01-20 00:01:01,14.343,0.0,0.0,0.0,0.0
2023-01-20 00:01:02,14.314,0.0,0.0,0.0,0.0
2023-01-20 00:01:03,14.429,0.0,0.0,0.0,0.0
2023-01-20 00:01:04,14.636,0.0,0.0,0.0,0.0
2023-01-20 00:01:05,14.864,0.0,0.0,0.0,0.0
2023-01-20 00:01:06,14.386,0.0,0.0,0.0,0.0
2023-01-20 00:01:07,14.467,0.0,0.0,0.0,0.0
2023-01-20 00:01:08,14.771,0.0,0.0,0.0,0.0
2023-01-20 00:01:09,14.709,0.0,0.0,0.0,0.0
2023-01-20 00:01:10,14.529,0.0,0.0,0.0,0.0
2023-01-20 00:01:11,14.143,0.0,0.0,0.0,0.0
2023-01-20 00:01:12,14.6,0.0,0.0,0.0,0.0
2023-01-20 00:01:13,14.6,0.0,0.0,0.0,0.0
2023-01-20 00:01:14,14.337,0.0,0.0,0.0,0.0
2023-01-20 00:01:15,14.267,0.0,0.0,0.0,0.0
2023-01-20 00:01:16,14.46,0.0,0.0,0.0,0.0
2023-01-20 00:01:17,14.7,0.0,0.0,0.0,0.0
2023-01-20 00:01:18,14.8,0.0,0.0,0.0,0.0
2023-01-20 00:01:19,14.45,0.0,0.0,0.0,0.0
2023-01-20 00:01:20,14.267,0.0,0.0,0.0,0.0
2023-01-20 00:01:21,15.0,0.0,0.0,0.0,0.0
2023-01-20 00:01:22,15.017,0.0,0.0,0.0,0.0
2023-01-20 00:01:23,14.786,0.0,0.0,0.0,0.0
2023-01-20 00:01:24,14.543,0.0,0.0,0.0,0.0
2023-01-20 00:01:25,14.457,0.0,0.0,0.0,0.0
2023-01-20 00:01:26,14.543,0.0,0.0,0.0,0.0
2023-01-20 00:01:27,14.769,0.0,0.0,0.0,0.0
2023-01-20 00:01:28,14.814,0.0,0.0,0.0,0.0
2023-01-20 00:01:29,15.286,0.0,0.0,0.0,0.0
2023-01-20 00:01:30,14.6,0.0,0.0,0.0,0.0
2023-01-20 00:01:31,14.71,0.0,0.0,0.0,0.0
2023-01-20 00:01:32,14.812,0.0,0.0,0.0,0.0
2023-01-20 00:01:33,14.271,0.0,0.0,0.0,0.0
2023-01-20 00:01:34,14.274,0.0,0.0,0.0,0.0
2023-01-20 00:01:35,14.352,0.0,0.0,0.0,0.0
2023-01-20 00:01:36,14.85,0.0,0.0,0.0,0.0
2023-01-20 00:01:37,14.581,0.0,0.0,0.0,0.0
2023-01-20 00:01:38,14.121,0.0,0.0,0.0,0.0
2023-01-20 00:01:39,14.776,0.0,0.0,0.0,0.0
2023-01-20 00:01:40,14.757,0.0,0.0,0.0,0.0
2023-01-20 00:01:41,13.883,0.0,0.0,0.0,0.0
2023-01-20 00:01:42,14.729,0.0,0.0,0.0,0.0
2023-01-20 00:01:43,14.743,0.0,0.0,0.0,0.0
2023-01-20 00:01:44,14.371,0.0,0.0,0.0,0.0
2023-01-20 00:01:45,14.6,0.0,0.0,0.0,0.0
2023-01-20 00:01:46,14.533,0.0,0.0,0.0,0.0
2023-01-20 00:01:47,14.303,0.0,0.0,0.0,0.0
2023-01-20 00:01:48,14.471,0.0,0.0,0.0,0.0
2023-01-20 00:01:49,14.483,0.0,0.0,0.0,0.0
2023-01-20 00:01:50,14.557,0.0,0.0,0.0,0.0
2023-01-20 00:01:51,14.3,0.0,0.0,0.0,0.0
2023-01-20 00:01:52,14.386,0.0,0.0,0.0,0.0
2023-01-20 00:01:53,14.486,0.0,0.0,0.0,0.0
2023-01-20 00:01:54,14.286,0.0,0.0,0.0,0.0
2023-01-20 00:01:55,14.467,0.0,0.0,0.0,0.0
2023-01-20 00:01:56,14.471,0.0,0.0,0.0,0.0
2023-01-20 00:01:57,14.083,0.0,0.0,0.0,0.0
2023-01-20 00:01:58,14.393,0.0,0.0,0.0,0.0
2023-01-20 00:01:59,14.6,0.0,0.0,0.0,0.0
2023-01-20 00:02:00,13.9,0.0,0.0,0.0,0.0
2023-01-20 00:02:01,14.479,0.0,0.0,0.0,0.0
2023-01-20 00:02:02,14.6,0.0,0.0,0.0,0.0
2023-01-20 00:02:03,14.243,0.0,0.0,0.0,0.0
2023-01-20 00:02:04,14.367,0.0,0.0,0.0,0.0
2023-01-20 00:02:05,14.508,0.0,0.0,0.0,0.0
2023-01-20 00:02:06,14.963,0.0,0.0,0.0,0.0
2023-01-20 00:02:07,14.386,0.0,0.0,0.0,0.0
2023-01-20 00:02:08,14.671,0.0,0.0,0.0,0.0
2023-01-20 00:02:09,14.583,0.0,0.0,0.0,0.0
2023-01-20 00:02:10,14.757,0.0,0.0,0.0,0.0
2023-01-20 00:02:11,14.75,0.0,0.0,0.0,0.0
2023-01-20 00:02:12,14.54,0.0,0.0,0.0,0.0
2023-01-20 00:02:13,14.6,0.0,0.0,0.0,0.0
2023-01-20 00:02:14,14.886,0.0,0.0,0.0,0.0
2023-01-20 00:02:15,19.05,0.0,0.0,0.0,0.0
2023-01-20 00:02:16,20.829,0.0,0.0,0.0,0.0
2023-01-20 00:02:17,21.0,0.0,0.0,0.0,0.0
2023-01-20 00:02:18,21.095,0.0,0.0,0.0,0.0
2023-01-20 00:02:19,21.15,0.0,0.0,0.0,0.0
2023-01-20 00:02:20,21.336,0.0,0.0,0.0,0.0
2023-01-20 00:02:21,21.569,0.0,0.0,0.0,0.0
2023-01-20 00:02:22,21.36,0.0,0.0,0.0,0.0
2023-01-20 00:02:23,20.933,0.0,0.0,0.0,0.0
2023-01-20 00:02:24,21.138,0.0,0.0,0.0,0.0
2023-01-20 00:02:25,21.176,0.0,0.0,0.0,0.0
2023-01-20 00:02:26,20.886,0.0,0.0,0.0,0.0
2023-01-20 00:02:27,21.021,0.0,0.0,0.0,0.0
2023-01-20 00:02:28,21.25,0.0,0.0,0.0,0.0
2023-01-20 00:02:29,20.93,0.0,0.0,0.0,0.0
2023-01-20 00:02:30,21.843,0.0,0.0,0.0,0.0
2023-01-20 00:02:31,21.783,0.0,0.0,0.0,0.0
2023-01-20 00:02:32,21.971,0.0,0.0,0.0,0.0
2023-01-20 00:02:33,21.98,0.0,0.0,0.0,0.0
2023-01-20 00:02:34,21.943,0.0,0.0,0.0,0.0
2023-01-20 00:02:35,21.197,0.0,0.0,0.0,0.0
2023-01-20 00:02:36,20.997,0.0,0.0,0.0,0.0
2023-01-20 00:02:37,21.05,0.0,0.0,0.0,0.0
2023-01-20 00:02:38,20.45,0.0,0.0,0.0,0.0
2023-01-20 00:02:39,21.217,0.0,0.0,0.0,0.0
2023-01-20 00:02:40,21.352,0.0,0.0,0.0,0.0
2023-01-20 00:02:41,21.095,0.0,0.0,0.0,0.0
2023-01-20 00:02:42,21.829,0.0,0.0,0.0,0.0
2023-01-20 00:02:43,21.143,0.0,0.0,0.0,0.0
2023-01-20 00:02:44,21.483,0.0,0.0,0.0,0.0
2023-01-20 00:02:45,21.621,0.0,0.0,0.0,0.0
2023-01-20 00:02:46,21.386,0.0,0.0,0.0,0.0
2023-01-20 00:02:47,20.89,0.0,0.0,0.0,0.0
2023-01-20 00:02:48,21.105,0.0,0.0,0.0,0.0
2023-01-20 00:02:49,21.095,0.0,0.0,0.0,0.0
2023-01-20 00:02:50,21.529,0.0,0.0,0.0,0.0
2023-01-20 00:02:51,21.487,0.0,0.0,0.0,0.0
2023-01-20 00:02:52,21.094,0.0,0.0,0.0,0.0
2023-01-20 00:02:53,21.433,0.0,0.0,0.0,0.0
2023-01-20 00:02:54,21.579,0.0,0.0,0.0,0.0
2023-01-20 00:02:55,21.74,0.0,0.0,0.0,0.0
2023-01-20 00:02:56,21.929,0.0,0.0,0.0,0.0
2023-01-20 00:02:57,21.767,0.0,0.0,0.0,0.0
2023-01-20 00:02:58,21.4,0.0,0.0,0.0,0.0
2023-01-20 00:02:59,21.381,0.0,0.0,0.0,0.0
2023-01-20 00:03:00,21.681,0.0,0.0,0.0,0.0
2023-01-20 00:03:01,21.543,0.0,0.0,0.0,0.0
2023-01-20 00:03:02,21.786,0.0,0.0,0.0,0.0
2023-01-20 00:03:03,21.883,0.0,0.0,0.0,0.0
2023-01-20 00:03:04,21.976,0.0,0.0,0.0,0.0
2023-01-20 00:03:05,22.0,0.0,0.0,0.0,0.0
2023-01-20 00:03:06,21.829,0.0,0.0,0.0,0.0
2023-01-20 00:03:07,21.183,0.0,0.0,0.0,0.0
2023-01-20 00:03:08,21.379,0.0,0.0,0.0,0.0
2023-01-20 00:03:09,21.5,0.0,0.0,0.0,0.0
2023-01-20 00:03:10,21.786,0.0,0.0,0.0,0.0
2023-01-20 00:03:11,21.3,0.0,0.0,0.0,0.0
2023-01-20 00:03:12,21.462,0.0,0.0,0.0,0.0
2023-01-20 00:03:13,21.538,0.0,0.0,0.0,0.0
2023-01-20 00:03:14,21.567,0.0,0.0,0.0,0.0
2023-01-20 00:03:15,21.229,0.0,0.0,0.0,0.0
2023-01-20 00:03:16,21.586,0.0,0.0,0.0,0.0
2023-01-20 00:03:17,21.083,0.0,0.0,0.0,0.0
2023-01-20 00:03:18,21.068,0.0,0.0,0.0,0.0
2023-01-20 00:03:19,21.325,0.0,0.0,0.0,0.0
2023-01-20 00:03:20,21.468,0.0,0.0,0.0,0.0
2023-01-20 00:03:21,21.16,0.0,0.0,0.0,0.0
2023-01-20 00:03:22,21.176,0.0,0.0,0.0,0.0
2023-01-20 00:03:23,21.524,0.0,0.0,0.0,0.0
2023-01-20 00:03:24,21.311,0.0,0.0,0.0,0.0
2023-01-20 00:03:25,20.805,0.0,0.0,0.0,0.0
2023-01-20 00:03:26,21.031,0.0,0.0,0.0,0.0
2023-01-20 00:03:27,21.564,0.0,0.0,0.0,0.0
2023-01-20 00:03:28,20.743,0.0,0.0,0.0,0.0
2023-01-20 00:03:29,21.398,0.0,0.0,0.0,0.0
2023-01-20 00:03:30,21.45,0.0,0.0,0.0,0.0
2023-01-20 00:03:31,21.095,0.0,0.0,0.0,0.0
2023-01-20 00:03:32,21.85,0.0,0.0,0.0,0.0
2023-01-20 00:03:33,22.443,0.0,0.0,0.0,0.0
2023-01-20 00:03:34,22.407,0.0,0.0,0.0,0.0
2023-01-20 00:03:35,21.629,0.0,0.0,0.0,0.0
2023-01-20 00:03:36,21.671,0.0,0.0,0.0,0.0
2023-01-20 00:03:37,21.684,0.0,0.0,0.0,0.0
2023-01-20 00:03:38,21.4,0.0,0.0,0.0,0.0
2023-01-20 00:03:39,21.617,0.0,0.0,0.0,0.0
2023-01-20 00:03:40,21.286,0.0,0.0,0.0,0.0
2023-01-20 00:03:41,22.214,0.0,0.0,0.0,0.0
2023-01-20 00:03:42,21.657,0.0,0.0,0.0,0.0
2023-01-20 00:03:43,21.421,0.0,0.0,0.0,0.0
2023-01-20 00:03:44,21.768,0.0,0.0,0.0,0.0
2023-01-20 00:03:45,21.333,0.0,0.0,0.0,0.0
2023-01-20 00:03:46,21.224,0.0,0.0,0.0,0.0
2023-01-20 00:03:47,21.264,0.0,0.0,0.0,0.0
2023-01-20 00:03:48,21.536,0.0,0.0,0.0,0.0
2023-01-20 00:03:49,21.573,0.0,0.0,0.0,0.0
2023-01-20 00:03:50,21.229,0.0,0.0,0.0,0.0
2023-01-20 00:03:51,21.05,0.0,0.0,0.0,0.0
2023-01-20 00:03:52,21.243,0.0,0.0,0.0,0.0
2023-01-20 00:03:53,21.529,0.0,0.0,0.0,0.0
2023-01-20 00:03:54,21.121,0.0,0.0,0.0,0.0
2023-01-20 00:03:55,21.49,0.0,0.0,0.0,0.0
2023-01-20 00:03:56,21.726,0.0,0.0,0.0,0.0
2023-01-20 00:03:57,21.433,0.0,0.0,0.0,0.0
2023-01-20 00:03:58,21.757,0.0,0.0,0.0,0.0
2023-01-20 00:03:59,21.186,0.0,0.0,0.0,0.0
2023-01-20 00:04:00,21.3,0.0,0.0,0.0,0.0
2023-01-20 00:04:01,21.8,0.0,0.0,0.0,0.0
2023-01-20 00:04:02,21.636,0.0,0.0,0.0,0.0
2023-01-20 00:04:03,21.543,0.0,0.0,0.0,0.0
2023-01-20 00:04:04,21.086,0.0,0.0,0.0,0.0
2023-01-20 00:04:05,21.186,0.0,0.0,0.0,0.0
2023-01-20 00:04:06,21.169,0.0,0.0,0.0,0.0
2023-01-20 00:04:07,21.419,0.0,0.0,0.0,0.0
2023-01-20 00:04:08,21.329,0.0,0.0,0.0,0.0
2023-01-20 00:04:09,21.443,0.0,0.0,0.0,0.0
2023-01-20 00:04:10,21.505,0.0,0.0,0.0,0.0
2023-01-20 00:04:11,20.9,0.0,0.0,0.0,0.0
2023-01-20 00:04:12,21.271,0.0,0.0,0.0,0.0
2023-01-20 00:04:13,21.276,0.0,0.0,0.0,0.0
2023-01-20 00:04:14,21.621,0.0,0.0,0.0,0.0
2023-01-20 00:04:15,21.343,0.0,0.0,0.0,0.0
2023-01-20 00:04:16,21.567,0.0,0.0,0.0,0.0
2023-01-20 00:04:17,21.586,0.0,0.0,0.0,0.0
2023-01-20 00:04:18,21.519,0.0,0.0,0.0,0.0
2023-01-20 00:04:19,21.352,0.0,0.0,0.0,0.0
2023-01-20 00:04:20,21.714,0.0,0.0,0.0,0.0
2023-01-20 00:04:21,21.6,0.0,0.0,0.0,0.0
2023-01-20 00:04:22,21.257,0.0,0.0,0.0,0.0
2023-01-20 00:04:23,21.767,0.0,0.0,0.0,0.0
2023-01-20 00:04:24,21.643,0.0,0.0,0.0,0.0
2023-01-20 00:04:25,21.117,0.0,0.0,0.0,0.0
2023-01-20 00:04:26,21.114,0.0,0.0,0.0,0.0
2023-01-20 00:04:27,21.529,0.0,0.0,0.0,0.0
2023-01-20 00:04:28,21.443,0.0,0.0,0.0,0.0
2023-01-20 00:04:29,21.569,0.0,0.0,0.0,0.0
2023-01-20 00:04:30,21.417,0.0,0.0,0.0,0.0
2023-01-20 00:04:31,21.371,0.0,0.0,0.0,0.0
2023-01-20 00:04:32,21.543,0.0,0.0,0.0,0.0
2023-01-20 00:04:33,21.386,0.0,0.0,0.0,0.0
2023-01-20 00:04:34,21.388,0.0,0.0,0.0,0.0
2023-01-20 00:04:35,21.629,0.0,0.0,0.0,0.0
2023-01-20 00:04:36,21.376,0.0,0.0,0.0,0.0
2023-01-20 00:04:37,21.805,0.0,0.0,0.0,0.0
2023-01-20 00:04:38,22.067,0.0,0.0,0.0,0.0
2023-01-20 00:04:39,21.919,0.0,0.0,0.0,0.0
2023-01-20 00:04:40,21.617,0.0,0.0,0.0,0.0
2023-01-20 00:04:41,21.357,0.0,0.0,0.0,0.0
2023-01-20 00:04:42,20.643,0.0,0.0,0.0,0.0
2023-01-20 00:04:43,21.229,0.0,0.0,0.0,0.0
2023-01-20 00:04:44,21.68,0.0,0.0,0.0,0.0
2023-01-20 00:04:45,21.93,0.0,0.0,0.0,0.0
2023-01-20 00:04:46,21.829,0.0,0.0,0.0,0.0
2023-01-20 00:04:47,20.957,0.0,0.0,0.0,0.0
2023-01-20 00:04:48,21.657,0.0,0.0,0.0,0.0
2023-01-20 00:04:49,21.167,0.0,0.0,0.0,0.0
2023-01-20 00:04:50,21.586,0.0,0.0,0.0,0.0
2023-01-20 00:04:51,21.467,0.0,0.0,0.0,0.0
2023-01-20 00:04:52,21.629,0.0,0.0,0.0,0.0
