epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9992688894271851,0.006462235003709793,0.25,0.0006968640955165029,0.9990958571434021,0.007194627076387405,0.0,0.0
1,0.9992699027061462,0.005980408284813166,0.0,0.0,0.9990958571434021,0.007177666295319796,0.0,0.0
2,0.9992699027061462,0.0059607382863759995,0.0,0.0,0.9990958571434021,0.0073787798173725605,0.0,0.0
3,0.9992699027061462,0.005951839033514261,0.0,0.0,0.9990958571434021,0.007264982908964157,0.0,0.0
4,0.9992699027061462,0.005948591977357864,0.0,0.0,0.9990958571434021,0.007185183931142092,0.0,0.0
5,0.9992699027061462,0.005944293458014727,0.0,0.0,0.9990958571434021,0.007180116139352322,0.0,0.0
6,0.9992699027061462,0.005949081387370825,0.0,0.0,0.9990958571434021,0.007181665860116482,0.0,0.0
7,0.9992699027061462,0.005947026889771223,0.0,0.0,0.9990958571434021,0.00722535653039813,0.0,0.0
8,0.9992699027061462,0.005942119751125574,0.0,0.0,0.9990958571434021,0.007181012537330389,0.0,0.0
9,0.9992699027061462,0.005942387506365776,0.0,0.0,0.9990958571434021,0.007193636614829302,0.0,0.0
10,0.9992699027061462,0.005943463649600744,0.0,0.0,0.9990958571434021,0.007220678962767124,0.0,0.0
11,0.9992699027061462,0.005944797303527594,0.0,0.0,0.9990958571434021,0.007257658056914806,0.0,0.0
12,0.9992699027061462,0.005940759554505348,0.0,0.0,0.9990958571434021,0.007174564991146326,0.0,0.0
13,0.9992699027061462,0.005934691522270441,0.0,0.0,0.9990958571434021,0.007275903131812811,0.0,0.0
14,0.9992699027061462,0.0059412638656795025,0.0,0.0,0.9990958571434021,0.007243675645440817,0.0,0.0
15,0.9992699027061462,0.005940593779087067,0.0,0.0,0.9990958571434021,0.007226123474538326,0.0,0.0
16,0.9992699027061462,0.005941763520240784,0.0,0.0,0.9990958571434021,0.007175645790994167,0.0,0.0
17,0.9992699027061462,0.005934541579335928,0.0,0.0,0.9990958571434021,0.0072304061613976955,0.0,0.0
18,0.9992699027061462,0.005937020294368267,0.0,0.0,0.9990958571434021,0.00735726160928607,0.0,0.0
19,0.9992699027061462,0.0059343441389501095,0.0,0.0,0.9990958571434021,0.007191698532551527,0.0,0.0
20,0.9992699027061462,0.005936069879680872,0.0,0.0,0.9990958571434021,0.007218765560537577,0.0,0.0
21,0.9992699027061462,0.005935291759669781,0.0,0.0,0.9990958571434021,0.007271132431924343,0.0,0.0
22,0.9992699027061462,0.0059376307763159275,0.0,0.0,0.9990958571434021,0.007226711604744196,0.0,0.0
23,0.9992699027061462,0.005935224238783121,0.0,0.0,0.9990958571434021,0.0072022853419184685,0.0,0.0
24,0.9992699027061462,0.005935196299105883,0.0,0.0,0.9990958571434021,0.007187597453594208,0.0,0.0
25,0.9992699027061462,0.005936512257903814,0.0,0.0,0.9990958571434021,0.007180064916610718,0.0,0.0
26,0.9992699027061462,0.005932976957410574,0.0,0.0,0.9990958571434021,0.007221308536827564,0.0,0.0
27,0.9992699027061462,0.005929369945079088,0.0,0.0,0.9990958571434021,0.007178692612797022,0.0,0.0
28,0.9992699027061462,0.005935007706284523,0.0,0.0,0.9990958571434021,0.007180006243288517,0.0,0.0
29,0.9992699027061462,0.005934398155659437,0.0,0.0,0.9990958571434021,0.007227889262139797,0.0,0.0
30,0.9992699027061462,0.005932663567364216,0.0,0.0,0.9990958571434021,0.007227814756333828,0.0,0.0
31,0.9992699027061462,0.0059318034909665585,0.0,0.0,0.9990958571434021,0.007214059587568045,0.0,0.0
32,0.9992699027061462,0.00593324052169919,0.0,0.0,0.9990958571434021,0.007195868995040655,0.0,0.0
33,0.9992699027061462,0.005932686850428581,0.0,0.0,0.9990958571434021,0.007252460345625877,0.0,0.0
34,0.9992699027061462,0.0059312391094863415,0.0,0.0,0.9990958571434021,0.007202785927802324,0.0,0.0
35,0.9992699027061462,0.005931166931986809,0.0,0.0,0.9990958571434021,0.007235025987029076,0.0,0.0
36,0.9992699027061462,0.0059315902180969715,0.0,0.0,0.9990958571434021,0.007205028552561998,0.0,0.0
37,0.9992699027061462,0.005932267755270004,0.0,0.0,0.9990958571434021,0.00718414131551981,0.0,0.0
38,0.9992699027061462,0.005933085456490517,0.0,0.0,0.9990958571434021,0.007202427368611097,0.0,0.0
39,0.9992699027061462,0.00593150220811367,0.0,0.0,0.9990958571434021,0.0072601307183504105,0.0,0.0
40,0.9992699027061462,0.005931511987000704,0.0,0.0,0.9990958571434021,0.007173145189881325,0.0,0.0
41,0.9992699027061462,0.005930452141910791,0.0,0.0,0.9990958571434021,0.007187698967754841,0.0,0.0
42,0.9992699027061462,0.005932302214205265,0.0,0.0,0.9990958571434021,0.007207867223769426,0.0,0.0
43,0.9992699027061462,0.005929635372012854,0.0,0.0,0.9990958571434021,0.007187671028077602,0.0,0.0
44,0.9992699027061462,0.005930090788751841,0.0,0.0,0.9990958571434021,0.007323937024921179,0.0,0.0
45,0.9992699027061462,0.0059290798380970955,0.0,0.0,0.9990958571434021,0.007169488817453384,0.0,0.0
46,0.9992699027061462,0.005930749699473381,0.0,0.0,0.9990958571434021,0.007242084015160799,0.0,0.0
47,0.9992699027061462,0.005930144805461168,0.0,0.0,0.9990958571434021,0.007198336534202099,0.0,0.0
48,0.9992699027061462,0.005930021405220032,0.0,0.0,0.9990958571434021,0.007239490747451782,0.0,0.0
49,0.9992699027061462,0.005927360150963068,0.0,0.0,0.9990958571434021,0.007176071871072054,0.0,0.0
