epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.9998677372932434,0.001454479293897748,0.8835616707801819,0.5972222089767456,0.9981440305709839,0.02015668898820877,0.0,0.0
1,0.9999681711196899,0.00014367685071192682,0.9569377899169922,0.9259259104728699,0.9980737566947937,0.038377441465854645,0.0,0.0
2,0.9999821782112122,0.00010113685857504606,0.9719626307487488,0.9629629850387573,0.9980737566947937,0.03666003420948982,0.30434781312942505,0.029432374984025955
3,0.9999873042106628,8.123432053253055e-05,0.9768518805503845,0.9768518805503845,0.9981440305709839,0.05178798362612724,0.0,0.0
4,0.9999885559082031,0.00013233277422841638,0.9769585132598877,0.9814814925193787,0.9981440305709839,0.03568381816148758,0.0,0.0
5,0.9999859929084778,0.00016250433691311628,0.9767441749572754,0.9722222089767456,0.9981440305709839,0.04152655601501465,0.0,0.0
6,0.9999885559082031,0.0001435768645023927,0.9813953638076782,0.9768518805503845,0.9981440305709839,0.07226073741912842,0.0,0.0
7,0.9999885559082031,0.0001284102036152035,0.98591548204422,0.9722222089767456,0.9981440305709839,0.04709171503782272,0.0,0.0
8,0.9999873042106628,0.0001680919958744198,0.9813084006309509,0.9722222089767456,0.9981440305709839,0.03397431969642639,0.0,0.0
9,0.9999847412109375,4.5804667024640366e-05,0.9722222089767456,0.9722222089767456,0.9981244802474976,0.044825464487075806,0.0,0.0
10,0.9999821782112122,5.987173426547088e-05,0.9675925970077515,0.9675925970077515,0.9981440305709839,0.03945896774530411,0.0,0.0
11,0.9999898076057434,6.824963202234358e-05,0.9814814925193787,0.9814814925193787,0.9981440305709839,0.03534794598817825,0.0,0.0
12,0.999993622303009,6.698443030472845e-05,0.9953051805496216,0.9814814925193787,0.9981986284255981,0.04695623368024826,1.0,0.029432374984025955
13,0.9999885559082031,0.00013426400255411863,0.98591548204422,0.9722222089767456,0.9981440305709839,0.04810814931988716,0.0,0.0
14,0.9999859929084778,8.653996337670833e-05,0.9812206625938416,0.9675925970077515,0.9981440305709839,0.04068213328719139,0.0,0.0
