epoch,loss,precision_coffee machine,precision_computer,precision_kettle,precision_microwave,precision_vacuum cleaner,recall_coffee machine,recall_computer,recall_kettle,recall_microwave,recall_vacuum cleaner,val_loss,val_precision_coffee machine,val_precision_computer,val_precision_kettle,val_precision_microwave,val_precision_vacuum cleaner,val_recall_coffee machine,val_recall_computer,val_recall_kettle,val_recall_microwave,val_recall_vacuum cleaner
0,0.02919924259185791,0.8004581332206726,0.5861465334892273,0.30894309282302856,0.8034147620201111,0.0,0.4496711492538452,0.3919507563114166,0.07944250851869583,0.49641674757003784,0.0,0.05872922018170357,0.8302523493766785,0.14472825825214386,1.0,0.9591700434684753,0.0,0.8088908195495605,0.04713558778166771,0.6490218639373779,0.48601359128952026,0.0
1,0.02239222638309002,0.9005182981491089,0.6217177510261536,0.8777908086776733,0.9372424483299255,0.0,0.8943380117416382,0.45227915048599243,0.5205574631690979,0.5378515124320984,0.0,0.060470644384622574,0.8898501992225647,0.1626133769750595,0.8850913643836975,0.9519271850585938,0.0,0.9041595458984375,0.053846459835767746,0.8642117381095886,0.49889233708381653,0.0
2,0.020536648109555244,0.9541346430778503,0.6329519152641296,0.8700084686279297,0.9271168112754822,0.0,0.905704915523529,0.45787495374679565,0.7135888338088989,0.5978755354881287,0.0,0.053035467863082886,0.9020277261734009,0.18509292602539062,0.9835858345031738,0.94991534948349,0.0,0.906089186668396,0.062205154448747635,0.8964326977729797,0.5056133270263672,0.0
3,0.01965280994772911,0.9718588590621948,0.6413848400115967,0.8836306929588318,0.9288067817687988,0.0,0.913497269153595,0.470673143863678,0.793728232383728,0.6255229115486145,0.0,0.06613174825906754,0.9187284708023071,0.15476806461811066,0.9805642366409302,0.950433611869812,0.0,0.8757861852645874,0.051653798669576645,0.8998849391937256,0.5061389803886414,0.0
4,0.019070925191044807,0.9739745855331421,0.6479771137237549,0.9120622277259827,0.933057963848114,0.0,0.9149985909461975,0.484315425157547,0.8167247176170349,0.6409109234809875,0.0,0.05746389180421829,0.9194481372833252,0.15488043427467346,0.9668049812316895,0.6145057082176208,0.0,0.8859348297119141,0.04837144911289215,0.9384349584579468,0.516952633857727,0.0
5,0.018389074131846428,0.9750322699546814,0.6575347185134888,0.9242310523986816,0.9374836087226868,0.0,0.9185015559196472,0.5019333362579346,0.8585366010665894,0.6491687297821045,0.0,0.0633455142378807,0.9477154016494751,0.15905429422855377,0.9915529489517212,0.9124893546104431,0.0,0.8835048675537109,0.04067720100283623,0.878020703792572,0.5242368578910828,0.0
6,0.017470331862568855,0.976012110710144,0.6682870388031006,0.9374068379402161,0.9363047480583191,1.0,0.9220760464668274,0.5278292298316956,0.8766550421714783,0.6572083234786987,0.05360443517565727,0.06421464681625366,0.9772983193397522,0.1490127146244049,0.995339572429657,0.9238306879997253,1.0,0.8676386475563049,0.04733492061495781,0.8601841330528259,0.5309953689575195,0.002523836214095354
7,0.015042309649288654,0.9786622524261475,0.6929458379745483,0.9373618364334106,0.9306910634040833,0.9931507110595703,0.924649715423584,0.6778128743171692,0.8864111304283142,0.6628833413124084,0.26802217960357666,0.052636291831731796,0.9199603796005249,0.18639202415943146,0.9900662302970886,0.6603940725326538,1.0,0.9298884868621826,0.1760508120059967,0.8601841330528259,0.5323470830917358,0.0008412787574343383
8,0.013261405751109123,0.9771136045455933,0.7165244817733765,0.9596182107925415,0.9222574830055237,0.9936908483505249,0.9278667569160461,0.785603404045105,0.9108014106750488,0.6771072149276733,0.5822550654411316,0.059575751423835754,0.946957528591156,0.20755614340305328,0.9948415756225586,0.22147567570209503,0.0,0.9276015162467957,0.6671937704086304,0.7767549157142639,0.5371531844139099,0.0
9,0.012338774278759956,0.9790414571762085,0.7317038178443909,0.9628279805183411,0.928054690361023,0.9878345727920532,0.9317271709442139,0.8359383344650269,0.9205574989318848,0.6766706705093384,0.7504621148109436,0.04902227967977524,0.9460442066192627,0.3076923191547394,0.9971469044685364,0.9178963899612427,0.0,0.9298170208930969,0.48594704270362854,0.8043728470802307,0.5301693677902222,0.0
10,0.01166976522654295,0.9790635108947754,0.7390871047973633,0.9515895843505859,0.9400826692581177,0.9651415944099426,0.9327280521392822,0.8681516051292419,0.9177700281143188,0.6786350607872009,0.8188539743423462,0.06146671995520592,0.9637816548347473,0.2853357791900635,0.9985785484313965,0.6135902404785156,0.14444445073604584,0.9223842024803162,0.23041553795337677,0.8084004521369934,0.533323347568512,0.0036455411463975906
11,0.011125807650387287,0.9795063734054565,0.7437466382980347,0.9702034592628479,0.9444779753684998,0.9644351601600647,0.9362310767173767,0.8837409019470215,0.9303135871887207,0.6831823587417603,0.8521257042884827,0.0546712763607502,0.9655763506889343,0.29993993043899536,0.9952606558799744,0.40727499127388,0.04545454680919647,0.9261720776557922,0.6170948147773743,0.8457997441291809,0.5389554500579834,0.0030846886802464724
12,0.010759690776467323,0.9801735877990723,0.753974974155426,0.9613457322120667,0.9476455450057983,0.948616623878479,0.9365885257720947,0.881276547908783,0.9358885288238525,0.6874386072158813,0.8872458338737488,0.05865158140659332,0.9399172067642212,0.2631504237651825,0.9950911402702332,0.5919364094734192,0.031496062874794006,0.941395103931427,0.690130352973938,0.8164557218551636,0.5369278788566589,0.0033651150297373533
13,0.010403724387288094,0.9808309078216553,0.7662225961685181,0.962304413318634,0.9472252726554871,0.9554263353347778,0.9400914907455444,0.8755309581756592,0.9428571462631226,0.6966786980628967,0.9112753868103027,0.051298838108778,0.9390990734100342,0.3857547640800476,0.9991843104362488,0.17865823209285736,0.024096384644508362,0.9312463998794556,0.6475262641906738,0.7048331499099731,0.5409454703330994,0.0022434100974351168
14,0.01017835270613432,0.9785682559013367,0.7760835886001587,0.9661626815795898,0.9428487420082092,0.953667938709259,0.9400914907455444,0.8717732429504395,0.9351916313171387,0.7009713053703308,0.9131238460540771,0.06851884722709656,0.9600147604942322,0.3004545271396637,1.0,0.5050281882286072,0.02229299396276474,0.9283161759376526,0.3443542420864105,0.7704257965087891,0.5317463278770447,0.003925967495888472
15,0.009921029210090637,0.980376124382019,0.7845908403396606,0.9706723690032959,0.9422021508216858,0.9620493650436401,0.9428796172142029,0.870016872882843,0.9456446170806885,0.7057004570960999,0.9371533989906311,0.059562958776950836,0.9435011744499207,0.3357197344303131,1.0,0.4614872336387634,0.045584045350551605,0.9333190321922302,0.6960704922676086,0.7508630752563477,0.5464273691177368,0.0044868201948702335
16,0.009778483770787716,0.9797021746635437,0.7922348976135254,0.9719020128250122,0.9432088136672974,0.9475655555725098,0.9454532265663147,0.8684511780738831,0.9400696754455566,0.7081014513969421,0.9353049993515015,0.05251268669962883,0.9412104487419128,0.3235979974269867,0.9992272257804871,0.8229556679725647,0.0,0.9313893914222717,0.6693465709686279,0.743958592414856,0.544887900352478,0.0
17,0.00960603728890419,0.9804372191429138,0.7970380187034607,0.9737588763237,0.9452160596847534,0.9489603042602539,0.9458822011947632,0.8675525784492493,0.9567944407463074,0.7130124568939209,0.9279112815856934,0.06935007125139236,0.9327256083488464,0.263334721326828,0.9978339076042175,0.47460976243019104,0.09615384787321091,0.9433247447013855,0.5499860644340515,0.7951668500900269,0.5502572059631348,0.002804262563586235
18,0.009607368148863316,0.9796673059463501,0.8027448654174805,0.9689978361129761,0.9444845914840698,0.949532687664032,0.9472404718399048,0.8592609763145447,0.9365853667259216,0.7135945558547974,0.9390018582344055,0.06801453232765198,0.9298620223999023,0.28602614998817444,1.0,0.5240817070007324,0.0,0.934248149394989,0.4909968078136444,0.6777905821800232,0.5405324101448059,0.0
19,0.009317198768258095,0.9819285869598389,0.8066157698631287,0.9686386585235596,0.9468907713890076,0.9512194991111755,0.9478124380111694,0.8675116896629333,0.9470383524894714,0.7173414826393127,0.9371533989906311,0.06825840473175049,0.9054825901985168,0.3727169334888458,0.9991251230239868,0.3871515691280365,0.0,0.940751850605011,0.540736973285675,0.6570770740509033,0.5392182469367981,0.0
20,0.009158310480415821,0.9808743000030518,0.8092151284217834,0.9693514108657837,0.9456454515457153,0.9585687518119812,0.9495996832847595,0.87015300989151,0.9477351903915405,0.7240350842475891,0.9408502578735352,0.06985707581043243,0.9179494380950928,0.3718823194503784,0.9991087317466736,0.4060344696044922,0.0,0.9418953657150269,0.5896666049957275,0.6449942588806152,0.5482296347618103,0.0
21,0.009027497842907906,0.979904294013977,0.8143077492713928,0.9713056087493896,0.9462456703186035,0.9411764740943909,0.9516728520393372,0.870507001876831,0.9435539841651917,0.7293826341629028,0.9463955760002136,0.07025904208421707,0.9284298419952393,0.3229150176048279,0.9956958293914795,0.7451753616333008,0.0,0.9373213052749634,0.3494172692298889,0.7986190915107727,0.5393308997154236,0.0
22,0.008866662159562111,0.9821192026138306,0.8177230358123779,0.9671663045883179,0.9452570080757141,0.9534450769424438,0.9541749954223633,0.8714192509651184,0.9442508816719055,0.7311651706695557,0.9463955760002136,0.06842008233070374,0.9084120988845825,0.3527325391769409,0.9973753094673157,0.4011845588684082,0.0,0.9477558732032776,0.6263837218284607,0.6559263467788696,0.546802818775177,0.0
23,0.008789730258286,0.9803734421730042,0.819383978843689,0.9698708653450012,0.9463815689086914,0.9504587054252625,0.9534600973129272,0.8739925026893616,0.9421603083610535,0.7326202988624573,0.9574861526489258,0.06369585543870926,0.9427849650382996,0.3785782754421234,0.9983593225479126,0.5059680938720703,0.0,0.9338908195495605,0.6040318608283997,0.7002301216125488,0.5475162267684937,0.0
24,0.008686025626957417,0.9805333018302917,0.8232297301292419,0.9730496406555176,0.9454375505447388,0.9527410268783569,0.9542465209960938,0.8756399154663086,0.9560975432395935,0.7368765473365784,0.9316081404685974,0.07072287797927856,0.929722785949707,0.33583176136016846,0.99842768907547,0.40143972635269165,0.0,0.9275299906730652,0.518013060092926,0.7307249903678894,0.5465024709701538,0.0
25,0.0086283590644598,0.9818449020385742,0.8233990669250488,0.9722617268562317,0.9465816020965576,0.9551401734352112,0.9549614191055298,0.8753267526626587,0.9526132345199585,0.7393866777420044,0.9445471167564392,0.08326862752437592,0.9646664261817932,0.34590503573417664,1.0,0.32758426666259766,0.0,0.924885630607605,0.6643632650375366,0.49942463636398315,0.5462771654129028,0.0
26,0.008635152131319046,0.9809712767601013,0.8233346939086914,0.9728958606719971,0.9478269219398499,0.9520295262336731,0.9545324444770813,0.8770967125892639,0.9505226612091064,0.7401869893074036,0.9537892937660217,0.08023171871900558,0.9431142210960388,0.3193591237068176,0.9989785552024841,0.34558773040771484,0.0,0.9064465165138245,0.4089779555797577,0.5627157688140869,0.5509706139564514,0.0
27,0.008371527306735516,0.9818808436393738,0.8275614976882935,0.9762076139450073,0.9497284293174744,0.9572490453720093,0.9568915963172913,0.8810586929321289,0.9435539841651917,0.7442977428436279,0.9519408345222473,0.09037511050701141,0.9113245606422424,0.3143279552459717,0.998908281326294,0.39343199133872986,0.0,0.9357489943504333,0.6865290999412537,0.5264672040939331,0.5469905734062195,0.0
28,0.008301796391606331,0.9816728830337524,0.8286604881286621,0.9741564989089966,0.9483062028884888,0.9591836929321289,0.9573205709457397,0.883277952671051,0.9456446170806885,0.7454254627227783,0.9556376934051514,0.08762741088867188,0.9102510809898376,0.33281058073043823,0.9989637136459351,0.4020792841911316,0.0,0.9379645586013794,0.6204302906990051,0.5546605587005615,0.5445500016212463,0.0
29,0.008194382302463055,0.9817448854446411,0.8311405777931213,0.9666430354118347,0.9479880332946777,0.9628252983093262,0.9573205709457397,0.8850615620613098,0.9491289258003235,0.7498999834060669,0.9574861526489258,0.10331454128026962,0.9369605183601379,0.26857736706733704,0.9987669587135315,0.34809499979019165,0.0,0.9464694261550903,0.4229046702384949,0.46605291962623596,0.5409829616546631,0.0
30,0.008114950731396675,0.9801799058914185,0.8328448534011841,0.9770609140396118,0.9502919912338257,0.9573283791542053,0.9581069350242615,0.88594651222229,0.9498257637023926,0.7517915964126587,0.9537892937660217,0.07819369435310364,0.9062675833702087,0.3322411775588989,0.9988109469413757,0.34941449761390686,0.0,0.919739842414856,0.6548883318901062,0.4833141565322876,0.5512334108352661,0.0
31,0.00799716915935278,0.9820394515991211,0.8341896533966064,0.9757834672927856,0.9515396356582642,0.9538745284080505,0.9576780200004578,0.888615071773529,0.9547038078308105,0.7543017268180847,0.9556376934051514,0.07728532701730728,0.9152589440345764,0.37720462679862976,0.9961538314819336,0.4135262072086334,0.0,0.9371069073677063,0.6195797920227051,0.4470655918121338,0.5516840219497681,0.0
32,0.007915162481367588,0.9812573194503784,0.83540940284729,0.9784482717514038,0.9506849050521851,0.9507299065589905,0.9618958830833435,0.8902897238731384,0.9491289258003235,0.7573938369750977,0.9630314111709595,0.08611488342285156,0.9073286652565002,0.3537563681602478,0.9986737370491028,0.3153401017189026,0.0,0.8998713493347168,0.7232329249382019,0.4332566261291504,0.550557553768158,0.0
33,0.00783074926584959,0.9812988638877869,0.8372155427932739,0.96517413854599,0.9529529809951782,0.9700374603271484,0.9603231549263,0.8921005129814148,0.9463414549827576,0.758958101272583,0.9574861526489258,0.0795130506157875,0.928649365901947,0.3438071608543396,1.0,0.5863408446311951,0.0,0.9125214219093323,0.6195665001869202,0.44533947110176086,0.5441370010375977,0.0
34,0.0077626947313547134,0.9812518358230591,0.8389603495597839,0.9763610363006592,0.9515159726142883,0.9558011293411255,0.961609959602356,0.8952047824859619,0.9498257637023926,0.7603405117988586,0.9593345522880554,0.09745337069034576,0.9487951993942261,0.29968491196632385,0.9987546801567078,0.2230902910232544,0.0,0.9230274558067322,0.7141167521476746,0.4614499509334564,0.5543123483657837,0.0
35,0.007752816658467054,0.9816935062408447,0.8380999565124512,0.9737774729728699,0.9529508352279663,0.9537892937660217,0.9622533321380615,0.8941155672073364,0.9574912786483765,0.75892174243927,0.9537892937660217,0.08444274216890335,0.8959380388259888,0.36111879348754883,0.9976218938827515,0.294438898563385,0.0,0.9426815509796143,0.6605626344680786,0.48273879289627075,0.5546502470970154,0.0
36,0.0076170084066689014,0.9801893830299377,0.8403130173683167,0.9799570441246033,0.9539380669593811,0.9542124271392822,0.9621104001998901,0.8990850448608398,0.9540069699287415,0.7609225511550903,0.9630314111709595,0.09998669475317001,0.9425278902053833,0.2697352170944214,0.9988505840301514,0.2545238733291626,0.0,0.9294596910476685,0.48126935958862305,0.5,0.5471407771110535,0.0
