name,start_time,end_time
"kettle",2023-05-04 10:18:36,2023-05-04 10:20:06
"computer",2023-05-04 11:08:49,2023-05-04 11:13:53
"coffee machine",2023-05-04 14:32:18,2023-05-04 14:39:36
"microwave",2023-05-04 21:29:15,2023-05-04 21:29:48
"coffee machine",2023-05-04 22:06:14,2023-05-04 22:29:34
"computer",2023-05-04 22:10:00,2023-05-04 22:32:05
