name,start_time,end_time
"kettle",2023-05-02 10:23:40,2023-05-02 10:24:46
"computer",2023-05-02 11:20:32,2023-05-02 12:26:46
"coffee machine",2023-05-02 15:08:38,2023-05-02 15:12:12
"microwave",2023-05-02 21:41:42,2023-05-02 21:42:01
"coffee machine",2023-05-02 22:04:33,2023-05-02 22:19:27
"computer",2023-05-02 22:10:00,2023-05-02 22:28:49
