name,start_time,end_time
"kettle",2023-05-05 11:23:58,2023-05-05 11:24:20
"microwave",2023-05-05 20:56:21,2023-05-05 20:56:41
"coffee machine",2023-05-05 22:06:29,2023-05-05 22:15:37
"computer",2023-05-05 22:10:00,2023-05-05 23:28:57
