epoch,loss,precision_coffee machine,precision_computer,precision_kettle,precision_microwave,precision_vacuum cleaner,recall_coffee machine,recall_computer,recall_kettle,recall_microwave,recall_vacuum cleaner,val_loss,val_precision_coffee machine,val_precision_computer,val_precision_kettle,val_precision_microwave,val_precision_vacuum cleaner,val_recall_coffee machine,val_recall_computer,val_recall_kettle,val_recall_microwave,val_recall_vacuum cleaner
0,0.03485685586929321,0.8349140286445618,0.5507113933563232,0.6285714507102966,0.8958364725112915,0.0,0.5034852623939514,0.2871435284614563,0.3060869574546814,0.5422125458717346,0.0,0.05487063527107239,0.8704997301101685,0.12620674073696136,1.0,0.9986491799354553,0.0,0.5784681439399719,0.01780257746577263,0.49570199847221375,0.4858698844909668,0.0
1,0.022218530997633934,0.895493745803833,0.6138027906417847,0.9404761791229248,0.9564257264137268,0.0,0.8346738219261169,0.4763832986354828,0.686956524848938,0.5910662412643433,0.0,0.055701788514852524,0.8386792540550232,0.13710486888885498,1.0,0.9965099096298218,0.0,0.634886622428894,0.03630264475941658,0.44126075506210327,0.509341835975647,0.0
2,0.020870938897132874,0.9191994071006775,0.650148332118988,0.9170040488243103,0.9800891280174255,0.0,0.8865057826042175,0.4772680997848511,0.7878260612487793,0.6000728011131287,0.0,0.05142229050397873,0.9357729554176331,0.1929551064968109,1.0,0.9970880150794983,0.0,0.6711301803588867,0.0616779588162899,0.676217794418335,0.5465214252471924,0.0
3,0.01997515745460987,0.932790219783783,0.6759986877441406,0.9312376976013184,0.9858600497245789,0.0,0.9004468321800232,0.4831552505493164,0.8243478536605835,0.6152656674385071,0.0,0.06138019263744354,0.5772217512130737,0.11370833963155746,0.9978858232498169,0.9968309998512268,0.0,0.7166577577590942,0.025043178349733353,0.676217794418335,0.5315932631492615,0.0
4,0.01928653195500374,0.9364055395126343,0.6911348700523376,0.9372623562812805,0.9845805764198303,1.0,0.9079535007476807,0.49053969979286194,0.8573912978172302,0.6331877708435059,0.05092592537403107,0.05972759425640106,0.9508021473884583,0.16862426698207855,0.9977827072143555,0.9775784611701965,0.0,0.634886622428894,0.04148399084806442,0.6446991562843323,0.5526241660118103,0.0
5,0.018684882670640945,0.9457720518112183,0.699107825756073,0.9277978539466858,0.9825557470321655,0.8888888955116272,0.919571042060852,0.4959844946861267,0.8939130306243896,0.6456514000892639,0.18518517911434174,0.060480326414108276,0.8932834267616272,0.16793999075889587,1.0,0.9905644059181213,0.8260869383811951,0.6814854741096497,0.04015544056892395,0.40401145815849304,0.5421087145805359,0.06657323241233826
6,0.01808108575642109,0.9484235644340515,0.705277681350708,0.932504415512085,0.9796499609947205,0.9418604373931885,0.9301161766052246,0.504321813583374,0.9130434989929199,0.6569322943687439,0.375,0.0570644773542881,0.9674922823905945,0.17336785793304443,1.0,0.9829517602920532,0.7297297120094299,0.669523298740387,0.04224790632724762,0.6647564172744751,0.5683973431587219,0.07568325102329254
7,0.017430538311600685,0.9560379385948181,0.7086406946182251,0.932504415512085,0.9745435118675232,0.9791666865348816,0.9367291927337646,0.5132375955581665,0.9130434989929199,0.6652110815048218,0.6527777910232544,0.06025197356939316,0.9096109867095947,0.20002616941928864,1.0,0.9870651960372925,0.78125,0.7096946835517883,0.05078384652733803,0.5114613175392151,0.5301849842071533,0.070077084004879
8,0.01685304194688797,0.9659839272499084,0.714885950088501,0.9413854479789734,0.9726475477218628,1.0,0.9440571665763855,0.5268835425376892,0.9217391014099121,0.676128089427948,0.8379629850387573,0.060431741178035736,0.940267026424408,0.1786743551492691,0.9979959726333618,0.9767665266990662,0.7142857313156128,0.7166577577590942,0.04324432089924812,0.7134670615196228,0.5723406076431274,0.07358093559741974
9,0.01637188158929348,0.9731212258338928,0.7184302806854248,0.927943766117096,0.9704592227935791,1.0,0.9512064456939697,0.5376369953155518,0.9182608723640442,0.6844068169593811,0.9583333134651184,0.06302460283041,0.8872326612472534,0.22994905710220337,1.0,0.9811694622039795,0.7906976938247681,0.7332619428634644,0.0644679144024849,0.5014326572418213,0.557694137096405,0.07147862762212753
10,0.01598181761801243,0.9759255647659302,0.7224205732345581,0.9419013857841492,0.9709368944168091,1.0,0.9563896059989929,0.5508745908737183,0.9304347634315491,0.6929585337638855,0.9722222089767456,0.0649908185005188,0.966292142868042,0.19374915957450867,0.9805447459220886,0.9752848744392395,0.7434210777282715,0.7063024640083313,0.04756211116909981,0.7220630645751953,0.5705567598342896,0.07918710261583328
11,0.015655456110835075,0.9813152551651001,0.7256528735160828,0.9550359845161438,0.9680595993995667,1.0,0.9574620127677917,0.5654393434524536,0.9234782457351685,0.6975982785224915,0.9814814925193787,0.06589588522911072,0.9135279655456543,0.17700348794460297,1.0,0.9746678471565247,0.800000011920929,0.7318335771560669,0.042181480675935745,0.637535810470581,0.5165712237358093,0.07288017123937607
12,0.015408908016979694,0.9797149300575256,0.7279815077781677,0.952212393283844,0.9680130481719971,1.0,0.9581769704818726,0.5783026218414307,0.9356521964073181,0.7020560503005981,0.9907407164573669,0.06622269749641418,0.9401571154594421,0.1743929386138916,1.0,0.9753419756889343,0.8307692408561707,0.7264774441719055,0.041982196271419525,0.5544412732124329,0.5087785124778748,0.07568325102329254
13,0.015139579772949219,0.9787001609802246,0.7315880656242371,0.9572192430496216,0.970569908618927,1.0,0.9608579277992249,0.590553343296051,0.9339130520820618,0.7080603837966919,0.9953703880310059,0.06432224810123444,0.8385732769966125,0.13248421251773834,0.9906191229820251,0.9636189341545105,0.9532710313796997,0.8143188953399658,0.040421150624752045,0.7564470171928406,0.566989004611969,0.07147862762212753
14,0.014915425330400467,0.9782016277313232,0.7369735240936279,0.961061954498291,0.9716488718986511,1.0,0.9624664783477783,0.6025998592376709,0.9443477988243103,0.7108806371688843,1.0,0.06641428917646408,0.9393677115440369,0.15223674476146698,0.99609375,0.9620927572250366,1.0,0.774504542350769,0.03673442453145981,0.730659008026123,0.5766594409942627,0.07147862762212753
