timestamp,smartMeter,microwave,kettle,computer
2023-01-08 00:00:00,248.661,0.0,0.0,0.0
2023-01-08 00:00:01,248.975,0.0,0.0,0.0
2023-01-08 00:00:02,249.061,0.0,0.0,0.0
2023-01-08 00:00:03,249.032,0.0,0.0,0.0
2023-01-08 00:00:04,249.161,0.0,0.0,0.0
2023-01-08 00:00:05,248.789,0.0,0.0,0.0
2023-01-08 00:00:06,248.786,0.0,0.0,0.0
2023-01-08 00:00:07,249.149,0.0,0.0,0.0
2023-01-08 00:00:08,249.246,0.0,0.0,0.0
2023-01-08 00:00:09,249.232,0.0,0.0,0.0
2023-01-08 00:00:10,249.127,0.0,0.0,0.0
2023-01-08 00:00:11,248.904,0.0,0.0,0.0
2023-01-08 00:00:12,248.758,0.0,0.0,0.0
2023-01-08 00:00:13,248.975,0.0,0.0,0.0
2023-01-08 00:00:14,249.046,0.0,0.0,0.0
2023-01-08 00:00:15,249.042,0.0,0.0,0.0
2023-01-08 00:00:16,249.018,0.0,0.0,0.0
2023-01-08 00:00:17,248.918,0.0,0.0,0.0
2023-01-08 00:00:18,248.67,0.0,0.0,0.0
2023-01-08 00:00:19,248.927,0.0,0.0,0.0
2023-01-08 00:00:20,249.004,0.0,0.0,0.0
2023-01-08 00:00:21,248.975,0.0,0.0,0.0
2023-01-08 00:00:22,249.132,0.0,0.0,0.0
2023-01-08 00:00:23,249.075,0.0,0.0,0.0
2023-01-08 00:00:24,249.046,0.0,0.0,0.0
2023-01-08 00:00:25,248.799,0.0,0.0,0.0
2023-01-08 00:00:26,248.689,0.0,0.0,0.0
2023-01-08 00:00:27,248.692,0.0,0.0,0.0
2023-01-08 00:00:28,248.946,0.0,0.0,0.0
2023-01-08 00:00:29,249.132,0.0,0.0,0.0
2023-01-08 00:00:30,249.061,0.0,0.0,0.0
2023-01-08 00:00:31,248.975,0.0,0.0,0.0
2023-01-08 00:00:32,248.851,0.0,0.0,0.0
2023-01-08 00:00:33,248.911,0.0,0.0,0.0
2023-01-08 00:00:34,248.946,0.0,0.0,0.0
2023-01-08 00:00:35,248.808,0.0,0.0,0.0
2023-01-08 00:00:36,248.975,0.0,0.0,0.0
2023-01-08 00:00:37,248.918,0.0,0.0,0.0
2023-01-08 00:00:38,249.058,0.0,0.0,0.0
2023-01-08 00:00:39,249.146,0.0,0.0,0.0
2023-01-08 00:00:40,249.075,0.0,0.0,0.0
2023-01-08 00:00:41,249.075,0.0,0.0,0.0
2023-01-08 00:00:42,249.089,0.0,0.0,0.0
2023-01-08 00:00:43,249.118,0.0,0.0,0.0
2023-01-08 00:00:44,248.994,0.0,0.0,0.0
2023-01-08 00:00:45,248.889,0.0,0.0,0.0
2023-01-08 00:00:46,248.601,0.0,0.0,0.0
2023-01-08 00:00:47,248.675,0.0,0.0,0.0
2023-01-08 00:00:48,248.904,0.0,0.0,0.0
2023-01-08 00:00:49,249.218,0.0,0.0,0.0
2023-01-08 00:00:50,249.1,0.0,0.0,0.0
2023-01-08 00:00:51,249.058,0.0,0.0,0.0
2023-01-08 00:00:52,249.061,0.0,0.0,0.0
2023-01-08 00:00:53,249.013,0.0,0.0,0.0
2023-01-08 00:00:54,248.932,0.0,0.0,0.0
2023-01-08 00:00:55,248.892,0.0,0.0,0.0
2023-01-08 00:00:56,248.818,0.0,0.0,0.0
2023-01-08 00:00:57,248.916,0.0,0.0,0.0
2023-01-08 00:00:58,249.308,0.0,0.0,0.0
2023-01-08 00:00:59,249.308,0.0,0.0,0.0
2023-01-08 00:01:00,249.304,0.0,0.0,0.0
2023-01-08 00:01:01,249.289,0.0,0.0,0.0
2023-01-08 00:01:02,249.275,0.0,0.0,0.0
2023-01-08 00:01:03,248.975,0.0,0.0,0.0
2023-01-08 00:01:04,249.075,0.0,0.0,0.0
2023-01-08 00:01:05,248.954,0.0,0.0,0.0
2023-01-08 00:01:06,249.046,0.0,0.0,0.0
2023-01-08 00:01:07,248.665,0.0,0.0,0.0
2023-01-08 00:01:08,248.661,0.0,0.0,0.0
2023-01-08 00:01:09,248.942,0.0,0.0,0.0
2023-01-08 00:01:10,249.075,0.0,0.0,0.0
2023-01-08 00:01:11,249.104,0.0,0.0,0.0
2023-01-08 00:01:12,249.061,0.0,0.0,0.0
2023-01-08 00:01:13,249.085,0.0,0.0,0.0
2023-01-08 00:01:14,249.075,0.0,0.0,0.0
2023-01-08 00:01:15,249.049,0.0,0.0,0.0
2023-01-08 00:01:16,248.989,0.0,0.0,0.0
2023-01-08 00:01:17,249.018,0.0,0.0,0.0
2023-01-08 00:01:18,248.904,0.0,0.0,0.0
2023-01-08 00:01:19,248.746,0.0,0.0,0.0
2023-01-08 00:01:20,248.799,0.0,0.0,0.0
2023-01-08 00:01:21,249.018,0.0,0.0,0.0
2023-01-08 00:01:22,249.008,0.0,0.0,0.0
2023-01-08 00:01:23,249.104,0.0,0.0,0.0
2023-01-08 00:01:24,249.018,0.0,0.0,0.0
2023-01-08 00:01:25,249.132,0.0,0.0,0.0
2023-01-08 00:01:26,249.075,0.0,0.0,0.0
2023-01-08 00:01:27,248.946,0.0,0.0,0.0
2023-01-08 00:01:28,248.632,0.0,0.0,0.0
2023-01-08 00:01:29,248.656,0.0,0.0,0.0
2023-01-08 00:01:30,248.589,0.0,0.0,0.0
2023-01-08 00:01:31,248.882,0.0,0.0,0.0
2023-01-08 00:01:32,249.004,0.0,0.0,0.0
2023-01-08 00:01:33,248.918,0.0,0.0,0.0
2023-01-08 00:01:34,248.725,0.0,0.0,0.0
2023-01-08 00:01:35,248.932,0.0,0.0,0.0
2023-01-08 00:01:36,249.075,0.0,0.0,0.0
2023-01-08 00:01:37,249.075,0.0,0.0,0.0
2023-01-08 00:01:38,249.075,0.0,0.0,0.0
2023-01-08 00:01:39,249.018,0.0,0.0,0.0
2023-01-08 00:01:40,249.561,0.0,0.0,0.0
2023-01-08 00:01:41,249.461,0.0,0.0,0.0
2023-01-08 00:01:42,249.165,0.0,0.0,0.0
2023-01-08 00:01:43,248.861,0.0,0.0,0.0
2023-01-08 00:01:44,249.008,0.0,0.0,0.0
2023-01-08 00:01:45,249.004,0.0,0.0,0.0
2023-01-08 00:01:46,249.032,0.0,0.0,0.0
2023-01-08 00:01:47,248.961,0.0,0.0,0.0
2023-01-08 00:01:48,249.375,0.0,0.0,0.0
2023-01-08 00:01:49,249.661,0.0,0.0,0.0
